"ROLLNUMBER","MPACCIVIC","MPACSTREETNAME","SHAPE_Length","SHAPE_Area"
"020014009000000","135","MCGREGOR AVE",104.97842417509922,561.3336000179812
"030070005000000","410","GREAT NORTHERN RD",174.60350388831745,1972.1702000088758
"030070002010000","688","SECOND LINE E",321.990079198321,2227.904699996782
"030070003000000","682","SECOND LINE E",466.9865940504409,9655.312550124143
"030070002000000","690","SECOND LINE E",489.49311583736727,14431.716700094323
"030070006000000","420","GREAT NORTHERN RD",117.66081650721061,741.4830999971048
"030070007000000","426","GREAT NORTHERN RD",235.86671260369602,2470.0379499457677
"030070008000000","432","GREAT NORTHERN RD",272.4189772855912,4587.048099953314
"030070009000000","438","GREAT NORTHERN RD",215.73280653027814,2454.1823999653498
"060013077370000","28","MORGAN CRT",243.30776331030359,2640.0057000283928
"060013077380000","24","MORGAN CRT",151.7363560389513,1142.0799500022188
"040029072000000","278","CATHCART ST",93.25375974680476,367.68739999674483
"010033014000000","1963","QUEEN ST E",283.8357180072592,2982.264249954557
"010033005000000","17","MCNEICE ST",301.93546749764823,3625.6170499754708
"010033006000000","13","MCNEICE ST",123.3300509484347,755.2726000444661
"010033007000000","7","MCNEICE ST",121.30925123999876,865.99119997413
"010033003000000","31","MCNEICE ST",310.2791084354745,3779.2515000924595
"060013069010000","0","COOPER ST",517.1074616581199,6742.60244998362
"060013077390000","20","MORGAN CRT",115.67396301060299,767.7988999937162
"060035218000000","59","YATES AVE",451.056042167216,12706.326350014524
"010070089000000","3932","QUEEN ST E",153.56215179619704,1451.600100016722
"040029073000000","274","CATHCART ST",93.2537597483886,367.6874000237904
"040029071000000","282","CATHCART ST",93.25375974680476,367.68739999674483
"010070016000000","1171","TRUNK RD",633.428579191095,19905.336500004458
"010070015000000","1163","TRUNK RD",129.60958452476018,857.2603000083218
"010070013000000","1155","TRUNK RD",146.63211134410128,1205.1504999896492
"040029070000000","284","CATHCART ST",93.2537597463231,367.68739998875407
"010070019000000","1223","TRUNK RD",296.7930179861992,1867.5375000208335
"040029069000000","290","CATHCART ST",111.59883536122253,730.6721999897037
"040029068000000","218","HURON ST",100.588887419418,464.56570001985244
"040029067000000","220","HURON ST",100.58888741735257,464.56570000398267
"060052198000000","664","THIRD LINE W",359.69293831441144,6235.353799946604
"060052001000000","650","THIRD LINE W",472.3117224095038,13232.708449916316
"060033075010000","396","ALLENS SIDE RD",98.18769177975277,582.730950014719
"030018056000000","84","PALADIN AVE",97.86030344785645,418.13199999128653
"060033075020000","392","ALLENS SIDE RD",75.7763002715457,178.247150004486
"060033075030000","388","ALLENS SIDE RD",75.75635194057324,177.92409998919965
"060033075040000","384","ALLENS SIDE RD",75.78555825370479,178.26329997439944
"060033075050000","380","ALLENS SIDE RD",75.78555825543279,178.26330000412725
"060033075060000","376","ALLENS SIDE RD",75.75635194230098,177.92410001891812
"060033075070000","372","ALLENS SIDE RD",75.76560701847664,178.20840000535213
"060033075080000","368","ALLENS SIDE RD",109.22108569270924,719.7839499926522
"060033070110000","0","BROOKFIELD AVE",300.33372252028727,2438.2291999606314
"060033075000000","1025","SECOND LINE W",303.438973835773,5754.507450034349
"040017014000000","177","ST GEORGE'S AVE W",73.15640076779684,297.27390000226575
"060052006010000","987","GOULAIS AVE",151.56874247236163,886.7431499799382
"010007176000000","198","MARK ST",173.51008168366673,1435.5478500105735
"040017016000000","171","ST GEORGE'S AVE W",97.53315196842355,445.850399994953
"060033070010000","197","BROOKFIELD AVE",189.07691426282452,979.0320000069142
"060033070020000","193","BROOKFIELD AVE",120.09607803971663,880.1469500071958
"0",,,261.20705324590705,1691.2881999569881
"060052004040000","901","GOULAIS AVE",411.58821094081804,9076.235000065853
"040017015000000","175","ST GEORGE'S AVE W",97.53315197718237,445.8434999825396
"040017012000000","314","HURON ST",48.759778101395156,148.57649999268727
"040017011000000","312","HURON ST",97.52583186908575,445.7295000017825
"040017010000000","308","HURON ST",85.32752061685795,222.6833999980785
"040017019000000",,,85.33301472445457,222.76419997109025
"060033071010000","0","BROOKFIELD AVE",244.96391787594092,522.0383999947817
"040017009000000","306","HURON ST",85.34739201127329,223.04610002439804
"040017018000000","161","ST GEORGE'S AVE W",85.35284609445631,223.1276000229433
"040017008000000","304","HURON ST",97.52583186747496,445.7294999692887
"040017007000000","302","HURON ST",90.21967525086485,312.1383000164486
"040017006000000","300","HURON ST",87.01925874638582,233.6120499768488
"050016035000000","345","FIRST AVE",91.34607790001647,395.28595001047216
"050016034000000","349","FIRST AVE",93.42818138226774,429.3366999876492
"050030076020000","522","FARWELL TERR",120.9942710456714,690.9123000479161
"050025079310000","10","BITONTI CRES",116.67492522741753,788.3302000179656
"050025079290000","14","BITONTI CRES",115.45577463758893,764.8584999911357
"060070339000000","1652","HERKIMER ST",262.1199706711386,4283.056149945429
"050025079270000","18","BITONTI CRES",114.22796196429617,752.2940000068247
"050025079250000","22","BITONTI CRES",108.3893074306018,656.3295500004951
"060082002000000","217","NOKOMIS BEACH RD",331.33667560624986,4216.945749837618
"060010008000000","595","SECOND LINE W",125.19376237769148,950.7229499924362
"050025079230000","26","BITONTI CRES",107.28627753344739,646.5151499624797
"030062042050000","70","INDUSTRIAL COURT",479.04955609817154,14136.049699973266
"020043103000000","132","PILGRIM ST",101.40386638513054,538.8004500044316
"020043104000000","126","PILGRIM ST",101.86631053951614,546.5073500199743
"030082066010000","1453","OLD GARDEN RIV RD",264.564335719761,3900.658599886535
"050025079210000","30","BITONTI CRES",106.84626158341379,642.6120500147165
"050025079190000","34","BITONTI CRES",107.0154087372686,643.8708499889817
"020043101000000","142","PILGRIM ST",101.39586917954222,538.7755000006109
"020043102000000","136","PILGRIM ST",103.58804793489962,577.6997999991801
"050025079170000","38","BITONTI CRES",107.21859956807343,646.022049974893
"050025079150000","42","BITONTI CRES",107.41722698522827,647.8079999837447
"050025079130000","46","BITONTI CRES",107.6510977501193,650.066850003475
"050025079110000","50","BITONTI CRES",107.86816765495068,651.8502499953602
"020043099000000","152","PILGRIM ST",100.5210292391766,520.2240999659911
"020043100000000","146","PILGRIM ST",99.81488403167644,510.35015000164174
"050025079090000","54","BITONTI CRES",108.15120946685758,655.0018000626907
"060070314020000","275","CARPIN BEACH RD",1760.5380433889356,64694.139100543965
"060070314010000","301","CARPIN BEACH RD",1843.251115170621,82187.53764972225
"050025079070000","58","BITONTI CRES",108.28979850176906,655.7902000126011
"050025079050000","62","BITONTI CRES",108.51199058192392,657.8443500006904
"050025079030000","66","BITONTI CRES",108.76216650387114,660.2000999967545
"050025079010000","70","BITONTI CRES",108.9949265987492,662.1677500060424
"050025078990000","74","BITONTI CRES",109.2144052760241,664.1631999954332
"050025078970000","78","BITONTI CRES",109.44712395764209,666.4125499791269
"050025078950000","82","BITONTI CRES",108.60383327557628,651.1399999797251
"030045038000000","34","BLAKE AVE",67.87782804715982,255.5862499937415
"030045035000000","40","BLAKE AVE",86.91320111414517,362.9751500232019
"050018113000000","596","KORAH RD",117.86525318737503,764.4779999911766
"030045037000000",,,66.67726079157184,241.9211500036273
"050018112000000","592","KORAH RD",100.35617646576662,542.3479999741148
"050017023000000","483","KORAH RD",89.16380035860229,395.4725500095531
"020043152000000","749","WELLINGTON ST E",86.73310126195128,390.6974499935202
"050025074130000","86","BITONTI CRES",101.31022847565981,577.1517499919031
"030065001000000","740","GREAT NORTHERN RD",601.2278150106047,21938.09845007193
"020022015000000","8","SUMMIT AVE",250.85334754761402,3391.18240000129
"020022086000000","36","POPLAR AVE",173.72433599804165,1839.212799980792
"020022085010000","26","POPLAR AVE",173.72433599804165,1839.212799980792
"020022085000000","10","SUMMIT AVE",196.99320631031767,2091.255450011612
"020022095130000","89","ALWORTH PL",193.6278767936407,2093.8335000457764
"030070069000000","118","KILLARNEY RD",154.36168012133126,1121.5716000112907
"030070070000000","112","KILLARNEY RD",154.35227108147006,1121.2892000724182
"030070071000000","108","KILLARNEY RD",155.15321959978456,1144.4232999638662
"030070072000000","102","KILLARNEY RD",155.4551083806403,1153.13989999003
"030070073000000","98","KILLARNEY RD",162.83007874352307,1281.3889999747034
"030070074000000","94","KILLARNEY RD",165.9856363783502,1286.7762000079838
"030070075000000","90","KILLARNEY RD",193.4862436341155,1462.4868000162082
"030070076000000","86","KILLARNEY RD",194.94498756070396,1519.4880000293704
"030070077000000","82","KILLARNEY RD",171.91419654293003,1387.2305999787761
"030070078000000","78","KILLARNEY RD",173.20611915167672,1479.5577999834836
"030070079000000","72","KILLARNEY RD",161.5349662905818,1142.3774499915457
"030070080000000","68","KILLARNEY RD",161.52441990188476,1142.2639999812134
"030070081000000","62","KILLARNEY RD",161.52441990188476,1142.2639999812134
"030070082000000","58","KILLARNEY RD",161.525562926394,1142.3083500603675
"030070083000000","54","KILLARNEY RD",161.52441990390122,1142.2639999960215
"030070084000000","48","KILLARNEY RD",161.5244199394708,1142.2588000124122
"030070087000000","34","KILLARNEY RD",161.51372623847178,1141.9472000011683
"030070085000000","44","KILLARNEY RD",161.53496609383853,1142.3774500505638
"030070086000000","38","KILLARNEY RD",161.54424004864143,1142.6838499929547
"030070088000000","28","KILLARNEY RD",161.5336938604306,1142.570399995493
"050014016000000","437","THIRD AVE",108.59728200575977,686.6127499809339
"050014076000000","456","SECOND AVE",101.15793979197451,511.78904997887355
"050014011000000","457","THIRD AVE",94.49799536522404,441.4217000068903
"030070089000000","24","KILLARNEY RD",162.14458058018,1161.5109999848678
"030070090000000","724","GREAT NORTHERN RD",280.067824715561,5007.394849998964
"010070023000000","1303","TRUNK RD",260.8395972977102,3718.1198500230566
"050041138000000","987","NORTH ST",103.6375291971759,613.2672000412617
"050041137000000","983","NORTH ST",100.59115515042802,562.1837999810361
"050041114000000","34","CABOT CRES",140.20461354627156,204.27720002424644
"050041113000000","36","CABOT CRES",103.63752919188522,613.2671999787979
"050041112000000","40","CABOT CRES",103.63752919397564,613.2671999822903
"050046100980000","113","GREENFIELD DR",108.51342926436755,664.3714499863472
"030040030000000","184","GREAT NORTHERN RD",375.016208097549,5815.102700029253
"050041111000000","44","CABOT CRES",103.63752919557508,613.2671999934289
"050042093000000","56","CABOT CRES",144.27489374425838,1054.0918999759895
"050041135000000","975","NORTH ST",103.63489034412852,613.1759500010285
"050041110000000","48","CABOT CRES",103.50686788769866,613.0496500028282
"050041109000000","52","CABOT CRES",102.33653937745581,597.5059000208028
"050042067000000","57","WOODHURST DR",148.80736807145013,1101.7267500061616
"050041134000000","969","NORTH ST",103.63753358311835,613.2978999986317
"050042092000000","60","CABOT CRES",148.80017074415608,1134.5894500403228
"050041136000000","979","NORTH ST",100.59115515042933,562.1837999944191
"060029035000000","432","BORDEN AVE",107.51979318236673,680.2602000025429
"060029010000000","437","LAURIER AVE",106.97676313654307,671.2371000041064
"060029034000000","428","BORDEN AVE",127.14625514324581,1007.7855500179779
"060029011000000","433","LAURIER AVE",105.17419773665517,641.1536000188939
"060029012000000","429","LAURIER AVE",108.81278503374098,701.8746500363186
"060029033000000","422","BORDEN AVE",102.86430808380953,602.6130000044666
"060029032000000","418","BORDEN AVE",104.84961836337087,635.7506000204809
"060029013000000","425","LAURIER AVE",121.74356652807583,917.714449994744
"050041133000000","965","NORTH ST",103.61770909667624,612.9638000057627
"060029015000000","415","LAURIER AVE",147.2775523318169,1344.0260499738108
"0",,,180.63830530299498,1412.703450028037
"050041132000000","959","NORTH ST",104.42156332093418,620.2968000071
"060029017000000","397","LAURIER AVE",112.98358290861093,657.2943999853492
"050041131000000","955","NORTH ST",105.94607433056197,634.2502500035557
"050041123000000","6","WESTRIDGE RD",123.35761794965774,840.0919999829233
"060029029000000","386","BORDEN AVE",112.09274171722272,757.9527499679234
"050041128000000","941","NORTH ST",111.79150120409258,687.4515999834255
"060029017010000","393","LAURIER AVE",116.66207658731936,731.1556500433147
"060029018010000",,,110.65807891940814,732.6715999831274
"060029028000000","382","BORDEN AVE",101.65346022993893,582.3746500039085
"050041130000000","951","NORTH ST",107.72681349721017,650.359949985278
"060029020000000","371","LAURIER AVE",127.14963787429514,1007.9076000313903
"050041129000000","945","NORTH ST",109.75486651133397,668.8351500349086
"060029026000000","370","BORDEN AVE",107.00132103258193,671.5637000133202
"060029021000000","367","LAURIER AVE",101.4942888392614,579.7330000237822
"050041127000000","933","NORTH ST",103.37832783220767,651.3857499840594
"050041126000000","12","FORT CREEK DR",103.63487064017721,613.2490999702939
"050041125000000","16","FORT CREEK DR",103.6348706422709,613.2490999913138
"050041124000000","2","WESTRIDGE RD",103.36356572717568,651.0691000030391
"050041120000000","12","CABOT CRES",112.61067534904282,657.6788000215299
"050041122000000","10","WESTRIDGE RD",142.68498073279375,1093.655450006583
"050041121000000","14","WESTRIDGE RD",107.51001665074614,679.1225499883469
"050041119000000","16","CABOT CRES",129.373284066027,951.6591500060449
"050041118000000","20","CABOT CRES",122.44549906519003,844.6890500171788
"050041117000000","24","CABOT CRES",103.63753358311835,613.2978999986317
"010038003000000","2049","QUEEN ST E",307.99381049261916,3728.6399499214267
"0",,,233.09680323715648,1168.7330499566594
"010070014430000","3","QUEENSGATE BLVD",131.22822237018673,1034.7566999659773
"010012038000000","69","IRWIN AVE",138.05669836845377,927.892999969272
"050017024000000","405","WOODCROFT AVE",100.43881889400396,525.7851999672364
"010070014410000","7","QUEENSGATE BLVD",120.33930725958626,814.9197500054595
"010070014390000","11","QUEENSGATE BLVD",116.99096981053609,783.9788499760232
"010070014370000","15","QUEENSGATE BLVD",113.99311736442263,739.9494000065089
"010070014350000","19","QUEENSGATE BLVD",113.99311736387591,739.9493999877707
"010070014330000","23","QUEENSGATE BLVD",113.99311736387591,739.9493999877707
"010070014310000","27","QUEENSGATE BLVD",113.99311736496935,739.9494000033517
"010070014290000","31","QUEENSGATE BLVD",113.99311736496935,739.9494000033517
"010070014270000","35","QUEENSGATE BLVD",113.99311736387591,739.9493999877707
"0",,,79.99340526197618,111.03120000177171
"010070014250000","41","QUEENSGATE BLVD",113.99311736442262,739.9493999846135
"010070014050000","93","QUEENSGATE BLVD",124.3609653025178,861.5239000244964
"010070014190000","53","QUEENSGATE BLVD",121.98683891224789,887.815200026813
"010070014230000","45","QUEENSGATE BLVD",121.98683891537146,887.8152000642896
"010070014210000","49","QUEENSGATE BLVD",121.98683890967115,887.8151999689967
"010070014170000","57","QUEENSGATE BLVD",121.98683890912457,887.8151999690339
"010070014150000","61","QUEENSGATE BLVD",121.98683891224789,887.815200026813
"010070014130000","65","QUEENSGATE BLVD",121.98683890912457,887.8151999690339
"010070014110000","69","QUEENSGATE BLVD",121.98683890967122,887.8151999857417
"010070014090000","81","QUEENSGATE BLVD",154.83624540344644,1483.5275999870407
"010070014070000","89","QUEENSGATE BLVD",171.58298860493284,1236.687099963575
"010070014030000","97","QUEENSGATE BLVD",120.08753974734869,846.6613500300679
"010070014010000","101","QUEENSGATE BLVD",119.3115806362579,843.8948999835667
"010070015700000","105","QUEENSGATE BLVD",109.83811239799834,670.1914499898118
"010070015720000","109","QUEENSGATE BLVD",109.86394933641381,670.3072000200183
"010070015740000","113","QUEENSGATE BLVD",109.86394933384065,670.3071999636453
"010070015760000","117","QUEENSGATE BLVD",109.86394933842618,670.3072000384212
"010070015780000","121","QUEENSGATE BLVD",109.86394933327895,670.3071999677338
"010070015800000","125","QUEENSGATE BLVD",109.86394933384052,670.307199987245
"010070127000000","129","QUEENSGATE BLVD",110.324187477931,678.8626499803983
"010070127020000","133","QUEENSGATE BLVD",110.29655329927309,678.6065499900214
"010070127040000","137","QUEENSGATE BLVD",110.26590487257121,678.2465000031552
"010070127060000","0","QUEENSGATE BLVD",79.18976075660656,109.64340001744068
"010070127080000","143","QUEENSGATE BLVD",110.24907385105242,678.0905999976635
"010070127100000","147","QUEENSGATE BLVD",110.24606358585213,678.1115000010877
"010070127120000","151","QUEENSGATE BLVD",110.23525668115343,678.0385499697875
"010070127140000","155","QUEENSGATE BLVD",110.20460876328308,677.6786499778391
"010070127160000","159","QUEENSGATE BLVD",110.20159885423142,677.6995000102949
"010070016120000","171","QUEENSGATE BLVD",103.93637059114641,565.7663499957393
"010070127180000","163","QUEENSGATE BLVD",129.15219878238563,964.613400018726
"010070016100000","167","QUEENSGATE BLVD",104.91305720422173,566.1626499936696
"010070016140000","175","QUEENSGATE BLVD",104.09374973921511,571.474000008082
"010070016160000","179","QUEENSGATE BLVD",104.45629403852743,554.403100024886
"010070016020000","198","QUEENSGATE BLVD",102.74363298400677,518.3061999871873
"010070016040000","194","QUEENSGATE BLVD",102.73559999297045,541.3662999811105
"010070016060000","190","QUEENSGATE BLVD",103.22797460644006,558.3673000101603
"010070016080000","186","QUEENSGATE BLVD",102.97522732723671,543.6063500197861
"010070127200000","182","QUEENSGATE BLVD",116.78358781017097,739.867000003906
"010070127220000","178","QUEENSGATE BLVD",111.17256551337599,695.1150000146404
"010012030000000","37","IRWIN AVE",139.04485352133315,956.924599939454
"040029074000000","215","ST JAMES ST",113.36255384233336,735.374799985499
"040017054000000","53","ST GEORGE'S AVE W",99.82272578722436,397.6694999985881
"040017059000000","35","ST GEORGE'S AVE W",106.73893605350494,535.854000002196
"040017058000000","39","ST GEORGE'S AVE W",100.04347264715986,402.0810000163652
"010051002000000","277","DACEY RD",151.79196371227692,1117.3702000319076
"010051003000000","283","DACEY RD",150.85903486820308,1097.6964000079747
"010051005000000","293","DACEY RD",151.66092640946314,1107.2369999856055
"010051006000000","297","DACEY RD",152.79088005965014,1132.0530999842524
"010051012000000","329","DACEY RD",146.78322806268562,1019.4083000258457
"040017057000000","43","ST GEORGE'S AVE W",100.04347264763742,402.08100002672154
"040017056000000","45","ST GEORGE'S AVE W",110.38803523079045,608.744699977792
"040017055000000","49","ST GEORGE'S AVE W",100.44530335444605,410.1061999948241
"040017053000000","55","ST GEORGE'S AVE W",103.49166500107697,470.99030001271774
"040017052000000","57","ST GEORGE'S AVE W",107.32184287938802,547.4862999990664
"040017051000000","69","ST GEORGE'S AVE W",98.20772331996113,365.40510001142286
"060060113000000","1456","BASE LINE",204.5193707863964,2195.2513000191366
"040017050000000","71","ST GEORGE'S AVE W",98.2077239956187,365.39719996488395
"060060112000000","1460","BASE LINE",345.508451565083,4563.718400009282
"040017049000000","75","ST GEORGE'S AVE W",98.19910547069694,365.39000000067995
"040017048000000","79","ST GEORGE'S AVE W",116.46098791526819,730.5448999797575
"040017047000000","81","ST GEORGE'S AVE W",95.10451178006643,304.3712000187218
"040017044000000","87","ST GEORGE'S AVE W",101.69297937436565,485.5586999848682
"040017043000000","93","ST GEORGE'S AVE W",102.8097697080245,459.0017999741405
"040017046000000","83","ST GEORGE'S AVE W",95.10451177635483,304.371199979122
"040017042000000","97","ST GEORGE'S AVE W",104.51535230761569,493.48020002293885
"040017045000000","85","ST GEORGE'S AVE W",102.39409723398427,450.0982500148025
"050042039000000","174","WESTRIDGE RD",106.20697459968412,674.3618999975774
"050042038000000","1031","NORTH ST",106.42231542503077,702.3492500181478
"050042065000000","65","WOODHURST DR",103.79566795273152,565.5945500129283
"050042064000000","69","WOODHURST DR",98.39081788313489,558.6012500145845
"050042040000000","73","WOODHURST DR",99.66550135381097,614.8748999819554
"050042100000000","1027","NORTH ST",100.59115526453765,562.2059000019249
"050042099000000","1023","NORTH ST",100.59115616958768,562.1696999562785
"050042098000000","1019","NORTH ST",100.59115542211265,562.1963999887895
"050041141000000","999","NORTH ST",103.6375291955751,613.2671999934289
"050042097000000","1015","NORTH ST",100.59115515252205,562.1838000140515
"050042094000000","1003","NORTH ST",103.63753021682746,613.2813000001468
"050042096000000","1011","NORTH ST",103.59788131020645,612.6120000078735
"050042095000000","1007","NORTH ST",103.63752834441652,613.2531000039685
"050041140000000","995","NORTH ST",103.6375291955751,613.2671999936152
"050041139000000","991","NORTH ST",103.6375291955751,613.2671999934289
"050009075000000","334","FARWELL TERR",107.89405452214606,510.145200003735
"060070108000000","210","GAGNON RD S",1591.0552140492346,158191.9235996724
"060070103000000","110","GAGNON RD S",1591.0648422995857,158193.82889962982
"050046097830000","79","BEAUMONT AVE",108.26524592592342,661.8475999871898
"050009073000000","340","FARWELL TERR",101.04105494126262,467.89110002247025
"050009074000000","336","FARWELL TERR",108.10444055882726,511.2819999833331
"050030049000000","68","SECOND LINE W",359.041664920979,5369.6588499560185
"050046097810000","87","BEAUMONT AVE",107.91309748395054,661.1967999837984
"060082004000000","201","NOKOMIS BEACH RD",323.3241220752479,3970.7951500136187
"050009076000000","332","FARWELL TERR",107.61330086978407,507.63694999307694
"060070110000000","306","GAGNON RD S",1591.0545233597832,158191.79600000422
"050030026000000","73","CHURCHILL AVE",232.2179794549164,1856.9106500531402
"060070102000000","58","GAGNON RD S",2001.378950978813,161527.62080027984
"060070101000000","26","GAGNON RD S",1997.1046302210807,139813.26594989785
"050070058150000","47","GREENFIELD DR",113.90136101411694,751.5600000233203
"060082003000000","209","NOKOMIS BEACH RD",323.96801299203406,3865.9421501010174
"050070058170000","43","GREENFIELD DR",112.3567092741286,723.6211999708705
"050070058190000","39","GREENFIELD DR",112.35670937077671,723.644700021499
"050070058310000","48","GREENFIELD DR",111.57586616920673,727.4031999882714
"050070058330000","91","BEAUMONT AVE",111.57586616920673,727.4031999882714
"060082005000000","193","NOKOMIS BEACH RD",326.36065675621103,4012.0778999467293
"050070058350000","95","BEAUMONT AVE",110.03121443320562,700.3624000073432
"050070058290000","44","GREENFIELD DR",110.03121443320563,700.3624000073432
"050070058370000","99","BEAUMONT AVE",110.03121443094093,700.3623999687306
"050070058270000","40","GREENFIELD DR",110.03121443121117,700.36239997145
"060082006000000","185","NOKOMIS BEACH RD",330.9986060114943,4055.827300006817
"050070058390000","103","BEAUMONT AVE",110.03121443320563,700.3624000073432
"050070058250000","36","GREENFIELD DR",110.03121443320562,700.3624000073432
"050070058210000","35","GREENFIELD DR",116.71075452578617,787.3168999625598
"050070058230000","32","GREENFIELD DR",106.79467312215112,688.3079499878074
"050070058410000","107","BEAUMONT AVE",106.73292894423491,687.5129000000472
"050009077000000","330","FARWELL TERR",97.1162576600501,404.94464999564775
"050009078000000","328","FARWELL TERR",102.96364569533768,518.5430499699961
"050009079000000","326","FARWELL TERR",103.38262557637518,482.42985001663084
"050009080000000","322","FARWELL TERR",103.10841331949445,480.4303999880705
"050009081000000",,,106.29771871582776,496.5963999863122
"050009082000000","316","FARWELL TERR",102.99331662018162,483.09299998566325
"050009083000000","308","FARWELL TERR",102.4327895309751,475.76200000251833
"030016008300000","39","PARK PLACE DR",118.6199766736457,647.0213999783493
"010042126000000","264","PARKLAND CRES",121.97604792678743,777.1296500210076
"050050023050000","444","MOSS RD",342.87865398638587,5973.473299985771
"010042125000000","260","PARKLAND CRES",106.40999965548794,594.0821999922648
"030016005090000","63","VILLAGE CRT",124.35854492920771,512.9672499986701
"030016005100000","65","VILLAGE CRT",129.74603274773398,707.0306999659009
"030016008310000","41","PARK PLACE DR",136.14363281873315,916.8081000176683
"010042127000000","268","PARKLAND CRES",153.3228988667861,1038.96345000969
"030016008000000","6","VILLAGE CRT",194.71419827568417,2172.1939499467753
"030016005110000","69","VILLAGE CRT",124.13667013709824,662.5485000226516
"030016008400000","84","PARK PLACE DR",671.4882864358382,10477.124450078647
"030016005120000","71","VILLAGE CRT",113.9015203870752,458.7710500086982
"030016005130000","73","VILLAGE CRT",117.44285561653813,487.0739000283893
"010042129000000","276","PARKLAND CRES",110.78199454317817,656.2333499846698
"010040107000000","1","LORNA DR",105.31929915815763,649.6426999998048
"010042130000000","280","PARKLAND CRES",108.67140393789643,627.0850000050943
"030005055020000","880","MCNABB ST",543.6787552969638,14546.9252000411
"030016007070000","12","VILLAGE CRT",101.35219531778925,597.5985000002719
"030016008320000","43","PARK PLACE DR",114.28425840853359,605.1481500026997
"010042128000000","272","PARKLAND CRES",161.3519384418756,1200.6714000234253
"010040142010000","4","LORNA DR",147.7707493621201,1268.8271000129166
"010042134000000","296","PARKLAND CRES",106.13610605276573,586.0858000226419
"030016008330000","45","PARK PLACE DR",102.3413593561114,539.2938999832015
"030016007050000","16","VILLAGE CRT",81.27998376701389,276.48165002556556
"010042135000000","32","AUTUMN DR",106.1322197605945,644.0523000153385
"010040146010000","49","COPERNICUS DR",203.62828165833406,2272.433850006375
"010040106010000","2","COPERNICUS DR",89.28499974086024,388.317400000405
"010042002000000","5","TASKAR DR",107.73412572016832,622.0349499932408
"010042038000000","19","AMBER ST",104.0523097949874,560.4958499956873
"020018008000000","165","WOODWARD AVE",85.8252721588256,415.3434500102579
"020018007000000","167","WOODWARD AVE",84.66558739119692,395.8206500152819
"020018043000000","174","CHURCH ST",104.25627388297372,548.5994999760408
"010052001030000","131","DACEY RD",106.74836149322579,613.5631999866322
"020018042000000","170","CHURCH ST",104.23805260249259,548.3104499807946
"020018044000000","176","CHURCH ST",94.48628453426417,365.56680001280904
"020018048000000","823","WELLINGTON ST E",82.79020410802553,397.4329500131767
"010052001040000","127","DACEY RD",106.76810371338988,613.8426500005801
"010052001050000","123","DACEY RD",106.74551508498772,613.6983499836173
"010052001060000","119","DACEY RD",106.67618435971914,612.8727000070971
"020018006000000","171","WOODWARD AVE",101.58059424485545,636.9306500043574
"020018005000000","175","WOODWARD AVE",99.67538283838043,609.4649999663047
"020018045000000","182","CHURCH ST",132.28564424961445,1073.3431999670279
"010052001070000","115","DACEY RD",106.6810636664994,613.0011999676854
"010052001080000","111","DACEY RD",106.70080285634495,613.2887000351225
"010052001090000","107","DACEY RD",106.69788594562876,613.1526999725729
"020018004000000","179","WOODWARD AVE",88.29533755712477,451.78310000600817
"020018046000000","188","CHURCH ST",117.66224047938273,799.9488000219025
"010052001100000","103","DACEY RD",106.71465773421204,613.4494999945182
"020018003000000","183","WOODWARD AVE",88.30601530409432,452.33520000965825
"020018047000000","190","CHURCH ST",96.3048937880428,399.5564500010062
"020018002000000","185","WOODWARD AVE",85.95241439247661,419.29494999416283
"020018049000000","827","WELLINGTON ST E",109.49930296596666,683.1656999757357
"020018001000000","911","WELLINGTON ST E",126.13651961619374,943.5941000140474
"010052001120000","10","SOFTWOOD DR",110.4900446423411,610.7017000101127
"020018020000000","119","WOODWARD AVE",117.42185466904156,861.2142999753232
"020018022000000","109","WOODWARD AVE",89.63020977931126,443.1445499840479
"010052001130000","14","SOFTWOOD DR",110.32341893569767,609.3468999582198
"020018025000000","904","QUEEN ST E",118.60634329873342,812.9205500279337
"020018023000000","918","QUEEN ST E",151.07180905699224,1323.2987499900162
"010052001140000","18","SOFTWOOD DR",110.32900915938785,609.5149000143189
"010052001150000","22","SOFTWOOD DR",109.9420234424687,602.3154999824594
"010052001160000","26","SOFTWOOD DR",110.326471130593,610.1877500311788
"010052001180000","52","SOFTWOOD DR",112.89841502521662,629.8842999617725
"010052001190000","56","SOFTWOOD DR",111.13605768273018,616.396950010921
"060070093100000","0","BASE LINE",337.1869254906278,5619.991599864887
"050023053020000","157","ROSSMORE RD",112.65311142125825,671.5591500243082
"020060002010000","313","MACDONALD AVE",514.2050042095206,13671.659400076089
"060001048000000","1191","BASE LINE",1792.2176391421212,79043.6787001821
"030092081010000","1424","GREAT NORTHERN RD",552.8081501819488,7876.01025011917
"060070112000000","2425","BASE LINE",444.5304229710199,10186.919949943935
"020003000840000","48","BIRCHLAND CRT",182.7661829201186,1803.6675500101492
"020002017000000","51","WIRELESS AVE",830.4688122487017,27233.384200009004
"050023053010000","151","ROSSMORE RD",94.46953094382886,510.75279996875
"050023015030000","244","LANGDON RD",129.8455892554841,993.1918500057847
"030070023000000","656","GREAT NORTHERN RD",152.75300330200267,1470.748949971241
"010037050080000","104","SIMON AVE",110.72313344962274,678.268699988193
"010037050060000","108","SIMON AVE",110.72312971435935,678.1107999917127
"050023054000000","161","ROSSMORE RD",106.08986078400679,608.2018499573093
