"CIVICNUMBER","UNIT","STREETNAME","POSTALCODE","MUNICIPALITY","COLLECTIONDAY","OPERATOR","ROUTENUMBER","LEAF_YARD_WASTE_COLLECTION","REFUSE_DAY","RECYCLING_DAY","LATITUDE","LONGITUDE","geometry.x","geometry.y"
326,,"Sussex Road","P6C 2S3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53992609,-84.36834708,701780.1099999994,5157404.58
76,,"Elliott Road","P6C 2Z4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54432575,-84.35353775,702899.1600000001,5157931.42
37,,"Donna Drive","P6C 5Y3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53909409,-84.37384766,701361.4499999993,5157298.08
57,,"West Perth Bay","P6C 6C1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55680256,-84.36078429,702297.2100000009,5159299.119999999
1320,,"Peoples Road","P6C 3W8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55690114,-84.35129087,703024.4900000002,5159334.470000001
59,,"Greenfield Drive","P6C 6H1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55415776,-84.34681604,703377.7300000004,5159041.18
11,,"Beaumont Avenue","P6C 6E8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55387096,-84.34847761,703251.4399999995,5159005.029999999
1291,,"Peoples Road","P6C 3W7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5559623,-84.35190267,702981.0999999996,5159228.58
262,,"Brule Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56083881,-84.36170585,702211.5700000003,5159745.23
38,,"West Braemar Bay","P6C 3Z4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55617991,-84.35648291,702629.2200000007,5159240.98
151,,"Fourth Line West","P6A 0B6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56609317,-84.35983861,702335.1300000008,5160333.84
20,,"East Braemar Bay","P6C 3Z3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55732483,-84.35558927,702693.4499999993,5159370.49
23,,"Hillside Drive","P6C 3A7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54721233,-84.35222467,702989.0600000005,5158255.529999999
11,,"West Dunrobin Bay","P6C 5Z6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55633952,-84.35894148,702440.1799999997,5159252.4
161,,"Johnson Avenue","P6C 2V4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54095837,-84.35873932,702512.9100000001,5157543.9
589,,"Korah Road","P6C 4J6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54020028,-84.36843934,701772.0199999996,5157434.8100000005
436,,"Sydenham Road","P6C 2X9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54304656,-84.37400221,701334.9800000004,5157736.85
695,,"Farwell Terrace","P6C 4E2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5442849,-84.3615508,702284.9900000002,5157906.300000001
463,,"Doncaster Road","P6C 5Y8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54019638,-84.37527287,701248.0999999996,5157416.92
36,,"Churchill Avenue","P6C 2R2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53977262,-84.3524327,703000.8599999994,5157428.359999999
408,,"Sussex Road","P6C 2S6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53982618,-84.37406863,701341.8000000007,5157378.859999999
50,,"Nichol Avenue","P6C 4V4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53889122,-84.37538732,701244.1500000004,5157271.609999999
63,,"Murton Avenue","P6C 4G5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54366336,-84.36645688,701911.1699999999,5157824.67
244,,"Sussex Road","P6C 2R9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54009525,-84.36232047,702241.5500000007,5157438.8100000005
198,,"Bitonti Crescent","P6C 6A9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54279017,-84.35910289,702478.2200000007,5157746.5
827,,"Peoples Road","P6C 3V8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54025015,-84.35083586,703121.5099999998,5157485.529999999
282,,"Rossmore Road","P6C 2Y8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54474764,-84.37017277,701622.2699999996,5157935.640000001
68,,"Second Line West","P6C 2H9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53805208,-84.35384708,702898.8300000001,5157233.550000001
419,,"Henry Street","P6C 2W7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54159304,-84.37393839,701345.25,5157575.51
60,,"Pozzebon Crescent","P6C 6A6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54236796,-84.35740793,702609.7400000002,5157703.9399999995
62,,"Pozzebon Crescent","P6C 6A6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54236107,-84.35754574,702599.1999999993,5157702.82
563,,"Korah Road","P6C 4J4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53940411,-84.36792991,701814.0299999993,5157347.65
311,,"Cheshire Road","P6C 2X2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54198177,-84.36705697,701871.4000000004,5157636.289999999
425,,"Doncaster Road","P6C 5Y8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54021433,-84.37326851,701401.7100000009,5157424.029999999
223,,"Sydenham Road","P6C 2X5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54289658,-84.3625854,702210.8300000001,5157749.390000001
371,,"Henry Street","P6C 2W5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54165284,-84.37068282,701594.6300000008,5157590.470000001
23,,"West Dunrobin Bay","P6C 5Z6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55681938,-84.3589602,702436.9600000009,5159305.67
15,,"East Perth Bay","P6C 5Z8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55642255,-84.36018288,702344.7200000007,5159258.4399999995
259,,"Moss Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55501117,-84.37282865,701380.6699999999,5159069.25
12,,"East Perth Bay","P6C 5Z9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55632191,-84.35956623,702392.3599999994,5159248.84
129,,"Greenfield Drive","P6C 3T1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55297196,-84.34947507,703178.3399999999,5158902.57
20,,"East Perth Bay","P6C 5Z9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55664922,-84.35959287,702389.0999999996,5159285.140000001
306,,"Moss Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.556138,-84.37183553,701452.6199999992,5159196.99
11,,"East Braemar Bay","P6C 3Z2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55693463,-84.35530333,702716.8200000003,5159327.869999999
23,,"Beaumont Avenue","P6C 6E8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55434673,-84.34854091,703244.8100000005,5159057.73
342,,"Cheshire Road","P6C 2X1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54233255,-84.36861902,701750.3399999999,5157671.27
1433,"A","Peoples Road","P6C 3X1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56086201,-84.35269659,702901.9700000007,5159770.949999999
879,,"Peoples Road","P6C 3V9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54214359,-84.35104631,703098.3100000005,5157695.369999999
122,,"Johnson Avenue","P6C 2V5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54142512,-84.35752466,702604.3000000007,5157598.880000001
428,,"Moss Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55974357,-84.3718946,701434.7400000002,5159597.460000001
472,,"Moss Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56201063,-84.37219842,701403.0600000005,5159848.58
4,,"Morgan Court","P6C 0A2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54427882,-84.37547082,701217.8300000001,5157870.02
271,,"Brule Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56079159,-84.36248356,702152.1400000006,5159737.99
653,,"Korah Road","P6C 4K2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54206733,-84.36975721,701669.5399999991,5157641.35
348,,"Doncaster Road","P6C 2V2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54070527,-84.36932688,701699.8499999996,5157489.77
145,,"McQueen Road","P6C 6E3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56270258,-84.39028414,700014.4199999999,5159879.43
21,,"Churchill Avenue","P6C 2P9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53931777,-84.35156298,703069.2400000002,5157380.0600000005
605,,"Korah Road","P6C 4J8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54091782,-84.36894227,701730.8000000007,5157513.25
582,,"Farwell Terrace","P6C 4C4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54043434,-84.36068921,702365.3599999994,5157480.67
560,,"Korah Road","P6C 4J5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53915235,-84.36710397,701878.2899999991,5157321.789999999
699,,"Farwell Terrace","P6C 4E2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5444855,-84.36157381,702282.4800000004,5157928.529999999
29,,"Edison Avenue","P6C 4T7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53820751,-84.37485126,701287.7799999993,5157197.01
237,,"Prentice Avenue","P6C 4R1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53808739,-84.37178169,701523.5800000001,5157191.5
504,,"Brunswick Avenue","P6C 4E5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53765057,-84.36331458,702174.4100000001,5157164.630000001
311,,"Sussex Road","P6C 2S2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53960702,-84.36595484,701964.7100000009,5157375.25
22,,"Elliott Road","P6C 2Z4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54310889,-84.35139023,703068.3399999999,5157801.74
780,,"Cooper Street","P6C 4W2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54679146,-84.37690713,701098.4299999997,5158145.539999999
342,,"Sydenham Road","P6C 2X7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54317653,-84.36888304,701726.9700000007,5157764.369999999
9,,"Lidstone Street","P6C 5X4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54024561,-84.35223257,703014.4399999995,5157481.43
362,,"Langdon Road","P6C 2Y3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54397229,-84.36936696,701686.9199999999,5157851.550000001
127,,"Johnson Avenue","P6C 2V4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54097796,-84.3566005,702676.8200000003,5157551.57
139,,"Bitonti Crescent","P6C 6B6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54336307,-84.35566722,702739.4900000002,5157818.98
349,,"Langdon Road","P6C 2Y4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54360294,-84.36817907,701779.3599999994,5157813.550000001
19,,"Hill Street","P6C 3Y1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54203775,-84.35293437,702953.9499999993,5157678.75
97,,"Pozzebon Crescent","P6C 6B4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54185247,-84.35964455,702440.1799999997,5157640.92
147,,"Churchill Avenue","P6C 2P9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53916396,-84.3579022,702583.7699999996,5157346.67
303,,"Kingsford Road","P6C 2W2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54121336,-84.3665106,701916.1400000006,5157552.3100000005
140,,"Churchill Avenue","P6C 2R2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53965936,-84.35753409,702610.1500000004,5157402.66
7,,"Diane Street","P6C 6B2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54143645,-84.35824474,702549.0500000007,5157598.289999999
18,,"Johnson Avenue","P6C 2V3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54164473,-84.35159453,703058.1400000006,5157638.529999999
77,,"West Perth Bay","P6C 6C1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55591135,-84.36074012,702303.9100000001,5159200.210000001
137,,"Greenfield Drive","P6C 3T1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55325115,-84.35018617,703122.7899999991,5158931.76
1061,,"Peoples Road","P6C 3W3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54802153,-84.35150255,703041.4000000004,5158347.300000001
24,,"West Dunrobin Bay","P6C 5Z7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55685213,-84.3583638,702482.5500000007,5159310.84
12,,"Beaumont Avenue","P6C 6E8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55382437,-84.34912304,703202.1400000006,5158998.1899999995
974,,"Goulais Avenue","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55745829,-84.37709017,701044.9800000004,5159330.279999999
41,,"Kent Crescent","P6C 3C4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55776025,-84.35270782,702912.6799999997,5159426.279999999
43,,"Johnson Avenue","P6C 2V4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54110736,-84.35295927,702955.5099999998,5157575.3100000005
527,"A2","Farwell Terrace","P6C 4C3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53845216,-84.36123411,702330.9499999993,5157259.029999999
17,,"Old Goulais Bay Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55310469,-84.34128559,703805.5899999999,5158938.449999999
166,,"Third Line East","P6C 0A4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55275285,-84.34275517,703694.2599999998,5158895.5600000005
1112,,"Third Line West","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55144231,-84.40680935,698789.0800000001,5158586.5
11,,"Rossmore Road","P6C 5Z2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54467273,-84.35619199,702694.3800000008,5157963.15
191,,"Greenfield Drive","P6C 3T3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55618508,-84.3483125,703255.4499999993,5159262.58
97,,"McQueen Road","P6C 6E3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56280664,-84.38790869,700196.0899999999,5159897.02
1130,,"Third Line West","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55137008,-84.40790613,698705.2699999996,5158575.710000001
177,,"Foothill Road","P6C 0E5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56432677,-84.39190747,699884.0399999991,5160055.779999999
101,,"Pozzebon Crescent","P6C 6B4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54179768,-84.35991825,702419.4000000004,5157634.130000001
364,,"Sussex Road","P6C 2S3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53988077,-84.37085594,701587.9199999999,5157393.130000001
586,,"Korah Road","P6C 4J7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54008324,-84.36762435,701834.9399999995,5157423.890000001
37,,"Nichol Avenue","P6C 4V3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53845467,-84.37589498,701206.8399999999,5157221.8100000005
370,,"Doncaster Road","P6C 2V2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54068598,-84.37053845,701609.2799999993,5157483.41
420,,"Sydenham Road","P6C 2X9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54305337,-84.3732211,701394.8399999999,5157739.6
327,,"Sussex Road","P6C 2S2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53960428,-84.36726967,701863.9100000001,5157371.58
130,,"Churchill Avenue","P6C 2R2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53969843,-84.35700918,702650.25,5157408.35
305,,"Sussex Road","P6C 2S2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53959999,-84.36579424,701977.0500000007,5157374.880000001
346,,"Sydenham Road","P6C 2X7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5431686,-84.36914442,701706.9600000009,5157762.82
133,,"Pozzebon Crescent","P6C 6B4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54330528,-84.36029681,702384.7699999996,5157800.67
750,,"Cooper Street","P6C 4W2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5457551,-84.37682051,701108.9000000004,5158030.609999999
242,,"Kingsford Road","P6C 2W1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54172578,-84.36216424,702247.4700000007,5157620.380000001
512,,"Brunswick Avenue","P6C 4E5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53790397,-84.36334404,702171.2100000009,5157192.710000001
566,,"Farwell Terrace","P6C 4C4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53984327,-84.36066805,702369.1799999997,5157415.050000001
125,,"Bitonti Crescent","P6C 6B6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54337785,-84.35531028,702766.8000000007,5157821.539999999
78,,"Pozzebon Crescent","P6C 6A8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54234429,-84.35850589,702525.6500000004,5157698.49
243,,"Doncaster Road","P6C 2T7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5404715,-84.3629699,702190.3599999994,5157478.949999999
31,,"Johnson Avenue","P6C 2V4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54112901,-84.35219951,703013.6799999997,5157579.67
48,,"Lloyd Street","P6C 3X8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54120664,-84.35137833,703076.3499999996,5157590.41
181,,"Bitonti Crescent","P6C 6B6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54326679,-84.35807777,702555.0399999991,5157802.09
60,,"Elliott Road","P6C 2Z4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.544019,-84.35289905,702949.2699999996,5157898.98
877,,"Goulais Avenue","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55281494,-84.38299663,700609.3900000006,5158799.3100000005
584,,"Moss Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56529276,-84.37471443,701198.0899999999,5160206.84
115,,"Fourth Line East","P6A 6J8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56662556,-84.34679852,703332.4600000009,5160426.539999999
90,,"Hillside Drive","P6C 5Z1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54631334,-84.35228785,702987.5700000003,5158155.48
115,,"Fourth Line West","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56555806,-84.35776752,702495.8399999999,5160279.699999999
17,,"East Dunrobin Bay","P6C 5T2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55737922,-84.35780159,702523.6799999997,5159370.85
211,,"Brule Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5585987,-84.3628207,702134.4499999993,5159493.470000001
9,,"Mayfair Avenue","P6C 3C1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55448771,-84.35096128,703058.7599999998,5159067.16
109,"B","Hood Street","P6C 6E5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56172978,-84.39469977,699679.5800000001,5159760.15
107,,"Beaumont Avenue","P6C 6E7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55498394,-84.34507881,703507.8000000007,5159137.460000001
249,,"Sussex Road","P6C 5X6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53966297,-84.3623512,702240.8000000007,5157390.699999999
359,,"Sussex Road","P6C 2S4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53948817,-84.37062031,701607.4399999995,5157350.109999999
11,,"Diane Street","P6C 6B2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54172083,-84.35832159,702542.0999999996,5157629.6899999995
14,,"Diane Street","P6C 6B1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54191913,-84.35768054,702590.5099999998,5157653.369999999
616,"B","Korah Road","P6C 4J9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54112346,-84.36829688,701779.5199999996,5157537.75
515,,"Third Line West","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55079551,-84.37563525,701181.1300000008,5158593.68
299,,"Doncaster Road","P6C 2T8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54033625,-84.36660951,701911.8100000005,5157454.6
507,,"Moss Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56219696,-84.37374291,701284,5159862.83
4,,"Dawson Avenue","P6C 4B3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53973591,-84.35890311,702505.3800000008,5157410.9
1382,,"Third Line West","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55089091,-84.42128862,697681.1699999999,5158488.84
908,,"Goulais Avenue","P6A 5K8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55492093,-84.38215508,700666.1300000008,5159035.449999999
869,"4","Peoples Road","P6C 3V9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54169753,-84.35104949,703099.7300000004,5157645.800000001
29,,"Bitonti Crescent","P6C 6B6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54375234,-84.35922681,702465.1400000006,5157853.09
273,,"Hampton Road","P6C 2N6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53801838,-84.36472645,702064.7899999991,5157201.880000001
364,,"Doncaster Road","P6C 2V2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54071855,-84.37026806,701629.8900000006,5157487.720000001
406,,"Sydenham Road","P6C 2X9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54307231,-84.37245545,701453.4700000007,5157743.66
199,,"Johnson Avenue","P6C 2V4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54097047,-84.36035801,702388.7599999998,5157541.09
41,,"Hill Street","P6C 3Y1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54279166,-84.35296475,702948.8100000005,5157762.4399999995
201,,"Churchill Avenue","P6C 2P9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53906023,-84.36074788,702365.9700000007,5157327.84
73,,"Churchill Avenue","P6C 2P9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53927657,-84.35414427,702871.4800000004,5157368.84
87,,"Murton Avenue","P6C 4G5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54439052,-84.36650217,701905,5157905.35
17,,"Nichol Avenue","P6C 4V3","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.53774899,-84.3759307,701206.7100000009,5157143.3100000005
277,,"Rossmore Road","P6C 2Y9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54435709,-84.36980346,701652.0299999993,5157893.1899999995
52,,"Second Line West","P6C 2H9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5379569,-84.35310622,702955.9900000002,5157224.880000001
424,,"Langdon Road","P6C 2Y6","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54387335,-84.37353801,701367.5099999998,5157829.9
310,,"Doncaster Road","P6C 2T9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5407702,-84.36724901,701861.1699999999,5157501.18
302,,"Doncaster Road","P6C 2T9","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54077792,-84.36673618,701900.4600000009,5157503.35
233,,"Sydenham Road","P6C 2X5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.5428716,-84.36314852,702167.75,5157745.17
22,,"Fairview Avenue","P6C 3B4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54906436,-84.35234184,702973.1699999999,5158461.01
19,,"Kent Crescent","P6C 3C4","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55734554,-84.3541077,702806.9299999997,5159376.6
18,,"East Dunrobin Bay","P6C 3Z8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55745782,-84.3571877,702570.4399999995,5159381.16
1302,,"Peoples Road","P6C 3W8","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55626339,-84.35123634,703031.0500000007,5159263.75
16,,"West Dunrobin Bay","P6C 5Z7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55647941,-84.35835072,702484.9399999995,5159269.460000001
40,,"Third Line East","P6C 3B7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55256196,-84.34925174,703196.9900000002,5158857.59
13,,"Mayfair Avenue","P6C 3C1","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55447958,-84.35118881,703041.3499999996,5159065.67
15,,"East Dunrobin Bay","P6C 5T2","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.55724374,-84.35776133,702527.2699999996,5159355.9
318,,"Brule Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56245706,-84.36166532,702208.6600000001,5159925.140000001
13,,"Hillside Drive","P6C 3A7","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.54724153,-84.35160873,703036.1699999999,5158260.359999999
352,"R","Brule Road","P6A 0B5","SSM","Wednesday","GFL",,"Route ""B""","Wednesday","Thursday",46.56412156,-84.36045509,702295.2200000007,5160113.1899999995
