"CIVICNUMBER","UNIT","STREETNAME","POSTALCODE","MUNICIPALITY","LATITUDE","LONGITUDE","geometry.x","geometry.y"
27,,"Broad Street","P6A 4P8","SSM",46.51818444,-84.26958166,709436.1899999995,5155246.24
28,,"Broad Street","P6A 4P7","SSM",46.51853147,-84.26930611,709455.9900000002,5155285.529999999
33,,"Broad Street","P6A 4P8","SSM",46.51804997,-84.26925724,709461.5899999999,5155232.16
36,,"Broad Street","P6A 4P7","SSM",46.51836639,-84.2690114,709479.2300000004,5155267.970000001
1,,"Caddy Avenue","P6A 6H6","SSM",46.50348636,-84.27998546,708694.4900000002,5153585.57
5,,"Caddy Avenue","P6A 6H6","SSM",46.50357049,-84.27978392,708709.6300000008,5153595.449999999
9,,"Caddy Avenue","P6A 6H6","SSM",46.50376792,-84.2795972,708723.1999999993,5153617.880000001
13,,"Caddy Avenue","P6A 6H6","SSM",46.50397811,-84.27957237,708724.3000000007,5153641.300000001
17,,"Caddy Avenue","P6A 6H6","SSM",46.50414485,-84.27977532,708708.0899999999,5153659.289999999
21,,"Caddy Avenue","P6A 6H6","SSM",46.50418171,-84.28005372,708686.5899999999,5153662.65
25,,"Caddy Avenue","P6A 6H6","SSM",46.50410965,-84.2802931,708668.5,5153654.01
29,,"Caddy Avenue","P6A 6H6","SSM",46.50407976,-84.28053494,708650.0600000005,5153650.050000001
33,,"Caddy Avenue","P6A 6H6","SSM",46.50407628,-84.28076308,708632.5700000003,5153649.0600000005
37,,"Caddy Avenue","P6A 6H6","SSM",46.50408207,-84.28098359,708615.6300000008,5153649.119999999
38,,"Caddy Avenue","P6A 6H8","SSM",46.5036123,-84.28102293,708614.4100000001,5153596.82
41,,"Caddy Avenue","P6A 6H6","SSM",46.50406975,-84.28122612,708597.0700000003,5153647.109999999
42,,"Caddy Avenue","P6A 6H8","SSM",46.50362571,-84.28123876,708597.8000000007,5153597.74
45,,"Caddy Avenue","P6A 6H6","SSM",46.50407935,-84.28143706,708580.8499999996,5153647.619999999
46,,"Caddy Avenue","P6A 6H8","SSM",46.50364666,-84.28142697,708583.2799999993,5153599.57
49,,"Caddy Avenue","P6A 6H6","SSM",46.50409048,-84.28165143,708564.3599999994,5153648.289999999
50,,"Caddy Avenue","P6A 6H8","SSM",46.50362453,-84.28166594,708565.0299999993,5153596.48
53,,"Caddy Avenue","P6A 6H6","SSM",46.50408207,-84.2818879,708546.25,5153646.73
57,,"Caddy Avenue","P6A 6H6","SSM",46.50400425,-84.28215038,708526.4100000001,5153637.390000001
61,,"Caddy Avenue","P6A 6H6","SSM",46.50391005,-84.28250387,708499.6500000004,5153625.99
65,,"Caddy Avenue","P6A 6H6","SSM",46.50365738,-84.28236606,708511.1899999995,5153598.279999999
69,,"Caddy Avenue","P6A 6H6","SSM",46.50350089,-84.28232889,708514.6400000006,5153580.99
73,,"Caddy Avenue","P6A 6H6","SSM",46.50334946,-84.28230438,708517.0999999996,5153564.23
76,,"Caddy Avenue","P6A 6H8","SSM",46.50336415,-84.28162758,708568.9700000007,5153567.65
77,,"Caddy Avenue","P6A 6H6","SSM",46.50319339,-84.2823076,708517.4499999993,5153546.880000001
81,,"Caddy Avenue","P6A 6H6","SSM",46.50304569,-84.28227691,708520.3699999992,5153530.550000001
93,,"Caddy Avenue","P6A 6H7","SSM",46.5026209,-84.2821714,708530.0899999999,5153483.630000001
100,,"Caddy Avenue","P6A 6H9","SSM",46.50236028,-84.28157833,708576.5899999999,5153456.24
101,,"Caddy Avenue","P6A 6H7","SSM",46.50236492,-84.28228049,708522.6999999993,5153454.9
104,,"Caddy Avenue","P6A 6H9","SSM",46.50221391,-84.28156973,708577.8100000005,5153440
105,,"Caddy Avenue","P6A 6H7","SSM",46.50220176,-84.28240997,708513.3900000006,5153436.43
108,,"Caddy Avenue","P6A 6H9","SSM",46.50204227,-84.28170524,708568.0700000003,5153420.57
109,,"Caddy Avenue","P6A 6H7","SSM",46.50203733,-84.28243993,708511.7200000007,5153418.08
111,,"Caddy Avenue","P6A 6H7","SSM",46.50187929,-84.28246671,708510.2699999996,5153400.449999999
112,,"Caddy Avenue","P6A 6H9","SSM",46.50186872,-84.28178754,708562.4199999999,5153401.07
116,,"Caddy Avenue","P6A 6H9","SSM",46.50170871,-84.28178783,708563.0099999998,5153383.289999999
117,,"Caddy Avenue","P6A 6H7","SSM",46.50171706,-84.28247597,708510.1799999997,5153382.4
121,,"Caddy Avenue","P6A 6H7","SSM",46.50154901,-84.28247523,708510.8800000008,5153363.73
125,,"Caddy Avenue","P6A 6H7","SSM",46.50135268,-84.28234113,708521.9199999999,5153342.27
129,,"Caddy Avenue","P6A 6H7","SSM",46.50129263,-84.28207537,708542.5399999991,5153336.300000001
133,,"Caddy Avenue","P6A 6H7","SSM",46.50128919,-84.28181331,708562.6600000001,5153336.609999999
136,,"Caddy Avenue","P6A 6H9","SSM",46.50179195,-84.28143542,708589.7300000004,5153393.470000001
139,,"Caddy Avenue","P6A 6H7","SSM",46.50128193,-84.28144743,708590.7599999998,5153336.77
140,,"Caddy Avenue","P6A 6H9","SSM",46.50180996,-84.28119405,708608.1799999997,5153396.109999999
144,,"Caddy Avenue","P6A 6H9","SSM",46.50179405,-84.28095998,708626.1999999993,5153394.960000001
145,,"Caddy Avenue","P6A 6H7","SSM",46.50129021,-84.28109186,708618.0099999998,5153338.630000001
149,,"Caddy Avenue","P6A 6H7","SSM",46.50128764,-84.2808553,708636.1699999999,5153338.970000001
153,,"Caddy Avenue","P6A 6H7","SSM",46.50127503,-84.28059748,708656,5153338.25
157,,"Caddy Avenue","P6A 6H7","SSM",46.50129744,-84.28028355,708680,5153341.57
161,,"Caddy Avenue","P6A 6H7","SSM",46.50145451,-84.28012179,708691.8100000005,5153359.449999999
164,,"Caddy Avenue","P6A 6H9","SSM",46.50181799,-84.28067622,708647.8800000008,5153398.369999999
165,,"Caddy Avenue","P6A 6H7","SSM",46.50162749,-84.2800648,708695.5199999996,5153378.82
168,,"Caddy Avenue","P6A 6H9","SSM",46.50195708,-84.28059095,708653.8900000006,5153414.050000001
169,,"Caddy Avenue","P6A 6H7","SSM",46.50179291,-84.28000076,708699.8000000007,5153397.369999999
172,,"Caddy Avenue","P6A 6H9","SSM",46.50208497,-84.28047743,708662.1099999994,5153428.5600000005
173,,"Caddy Avenue","P6A 6H7","SSM",46.50190837,-84.27981853,708713.3399999999,5153410.68
176,,"Caddy Avenue","P6A 6H9","SSM",46.50221701,-84.28034558,708671.7200000007,5153443.58
177,,"Caddy Avenue","P6A 6H7","SSM",46.50202018,-84.27962696,708727.6099999994,5153423.609999999
180,,"Caddy Avenue","P6A 6H9","SSM",46.50239159,-84.28023469,708679.5600000005,5153463.27
181,,"Caddy Avenue","P6A 6H7","SSM",46.50219883,-84.27958141,708730.4199999999,5153443.58
184,,"Caddy Avenue","P6A 6H9","SSM",46.5026336,-84.28019328,708681.8100000005,5153490.27
185,,"Caddy Avenue","P6A 6H7","SSM",46.5024106,-84.27958544,708729.3000000007,5153467.1
187,,"Caddy Avenue","P6A 6H7","SSM",46.50264971,-84.27967517,708721.5,5153493.43
10,,"Caesar Road","P6A 3N6","SSM",46.51176205,-84.29457149,707543.8900000006,5154466.619999999
16,,"Caesar Road","P6A 3N6","SSM",46.51187105,-84.29428294,707565.6099999994,5154479.49
20,,"Caesar Road","P6A 3N6","SSM",46.51195151,-84.29411573,707578.1300000008,5154488.869999999
24,,"Caesar Road","P6A 3N6","SSM",46.51204089,-84.29394886,707590.5899999999,5154499.24
28,,"Caesar Road","P6A 3N6","SSM",46.51210573,-84.29378321,707603.0500000007,5154506.880000001
29,,"Caesar Road","P6A 3N7","SSM",46.51178355,-84.29338155,707635.0899999999,5154472.140000001
32,,"Caesar Road","P6A 3N6","SSM",46.51217863,-84.29361599,707615.5999999996,5154515.42
33,,"Caesar Road","P6A 3N7","SSM",46.51185914,-84.29317964,707650.2899999991,5154481.07
36,,"Caesar Road","P6A 3N6","SSM",46.51225791,-84.29342199,707630.1799999997,5154524.74
37,,"Caesar Road","P6A 3N7","SSM",46.51194515,-84.29300316,707663.5,5154491.09
40,,"Caesar Road","P6A 3N6","SSM",46.51232541,-84.29328123,707640.7200000007,5154532.609999999
43,,"Caesar Road","P6A 3N7","SSM",46.5120198,-84.29282634,707676.7799999993,5154499.85
44,,"Caesar Road","P6A 3N6","SSM",46.51239848,-84.29312482,707652.4399999995,5154541.140000001
47,,"Caesar Road","P6A 3N7","SSM",46.51210888,-84.29259743,707694,5154510.35
48,,"Caesar Road","P6A 3N6","SSM",46.51250484,-84.29285816,707672.4900000002,5154553.66
51,,"Caesar Road","P6A 3N7","SSM",46.51218327,-84.29240601,707708.4000000004,5154519.119999999
55,,"Caesar Road","P6A 3N7","SSM",46.51228809,-84.29219953,707723.8399999999,5154531.3100000005
56,,"Caesar Road","P6A 3N6","SSM",46.51263152,-84.29256351,707694.6099999994,5154568.51
59,,"Caesar Road","P6A 3N7","SSM",46.51236226,-84.2920252,707736.9299999997,5154540.01
63,,"Caesar Road","P6A 3N7","SSM",46.51245165,-84.29182065,707752.2799999993,5154550.48
64,,"Caesar Road","P6A 3N6","SSM",46.51274483,-84.29231305,707713.3900000006,5154581.76
1,,"Cambridge Place","P6A 6E8","SSM",46.51600904,-84.27285373,709193.5700000003,5154995.85
3,,"Cambridge Place","P6A 6E8","SSM",46.51603049,-84.27292684,709187.8800000008,5154998.039999999
7,,"Cambridge Place","P6A 6E8","SSM",46.51600796,-84.27308415,709175.9000000004,5154995.119999999
9,,"Cambridge Place","P6A 6E8","SSM",46.51604411,-84.27315052,709170.6699999999,5154998.960000001
14,,"Cambridge Place","P6A 6E9","SSM",46.51653157,-84.27309118,709173.3499999996,5155053.279999999
15,,"Cambridge Place","P6A 6E8","SSM",46.51606329,-84.27333234,709156.6500000004,5155000.609999999
16,,"Cambridge Place","P6A 6E9","SSM",46.51654814,-84.27315567,709168.3399999999,5155054.949999999
17,,"Cambridge Place","P6A 6E8","SSM",46.5160591,-84.27343189,709149.0299999993,5154999.880000001
18,,"Cambridge Place","P6A 6E9","SSM",46.51652252,-84.27331131,709156.5,5155051.6899999995
19,,"Cambridge Place","P6A 6E8","SSM",46.51606642,-84.27357637,709137.9199999999,5155000.3100000005
20,,"Cambridge Place","P6A 6E9","SSM",46.51652049,-84.27340006,709149.6999999993,5155051.23
21,,"Cambridge Place","P6A 6E8","SSM",46.51608317,-84.27364867,709132.3100000005,5155001.98
22,,"Cambridge Place","P6A 6E9","SSM",46.5165295,-84.27355123,709138.0700000003,5155051.83
23,,"Cambridge Place","P6A 6E8","SSM",46.51607252,-84.27382077,709119.1500000004,5155000.34
24,,"Cambridge Place","P6A 6E9","SSM",46.51652525,-84.27362967,709132.0700000003,5155051.15
25,,"Cambridge Place","P6A 6E8","SSM",46.51608722,-84.27388248,709114.3599999994,5155001.8100000005
26,,"Cambridge Place","P6A 6E9","SSM",46.51654312,-84.27379043,709119.6699999999,5155052.710000001
27,,"Cambridge Place","P6A 6E8","SSM",46.51606848,-84.27405537,709101.1699999999,5154999.27
28,,"Cambridge Place","P6A 6E9","SSM",46.51654442,-84.27386742,709113.7599999998,5155052.65
29,,"Cambridge Place","P6A 6E8","SSM",46.51606969,-84.27412884,709095.5299999993,5154999.210000001
30,,"Cambridge Place","P6A 6E9","SSM",46.51653877,-84.27403419,709100.9900000002,5155051.58
31,,"Cambridge Place","P6A 6E8","SSM",46.51608872,-84.27429268,709082.8900000006,5155000.890000001
32,,"Cambridge Place","P6A 6E9","SSM",46.51655502,-84.27411551,709094.6899999995,5155053.17
33,,"Cambridge Place","P6A 6E8","SSM",46.51609626,-84.27436335,709077.4399999995,5155001.539999999
34,,"Cambridge Place","P6A 6E9","SSM",46.51653951,-84.27426895,709082.9800000004,5155051.039999999
35,,"Cambridge Place","P6A 6E8","SSM",46.51610051,-84.27454188,709063.7300000004,5155001.539999999
36,,"Cambridge Place","P6A 6E9","SSM",46.51655066,-84.27435561,709076.2899999991,5155052.050000001
37,,"Cambridge Place","P6A 6E8","SSM",46.5160873,-84.27462558,709057.3599999994,5154999.85
38,,"Cambridge Place","P6A 6E9","SSM",46.51653869,-84.27451383,709064.1999999993,5155050.300000001
39,,"Cambridge Place","P6A 6E8","SSM",46.51602929,-84.27477085,709046.4399999995,5154993.02
40,,"Cambridge Place","P6A 6E9","SSM",46.51654691,-84.27458694,709058.5600000005,5155051.02
41,,"Cambridge Place","P6A 6E8","SSM",46.51600489,-84.27483439,709041.6600000001,5154990.140000001
42,,"Cambridge Place","P6A 6E9","SSM",46.51649843,-84.27476563,709045.0399999991,5155045.16
43,,"Cambridge Place","P6A 6E8","SSM",46.51594399,-84.27497915,709030.7899999991,5154982.99
44,,"Cambridge Place","P6A 6E9","SSM",46.51648497,-84.27485039,709038.5899999999,5155043.4399999995
45,,"Cambridge Place","P6A 6E8","SSM",46.51592513,-84.27505635,709024.9399999995,5154980.6899999995
46,,"Cambridge Place","P6A 6E9","SSM",46.51644376,-84.27501294,709026.2799999993,5155038.43
47,,"Cambridge Place","P6A 6E8","SSM",46.5158619,-84.27517881,709015.7899999991,5154973.34
48,,"Cambridge Place","P6A 6E9","SSM",46.51641833,-84.27507888,709021.3200000003,5155035.43
49,,"Cambridge Place","P6A 6E8","SSM",46.51583442,-84.27527196,709008.75,5154970.039999999
50,,"Cambridge Place","P6A 6E9","SSM",46.5163646,-84.27521128,709011.3699999992,5155029.109999999
51,,"Cambridge Place","P6A 6E8","SSM",46.51578438,-84.27538919,708999.9499999993,5154964.17
52,,"Cambridge Place","P6A 6E9","SSM",46.51632947,-84.27528553,709005.8100000005,5155025.01
53,,"Cambridge Place","P6A 6E8","SSM",46.51575179,-84.27547556,708993.4499999993,5154960.32
54,,"Cambridge Place","P6A 6E9","SSM",46.51629807,-84.27544054,708994.0399999991,5155021.109999999
55,,"Cambridge Place","P6A 6E8","SSM",46.51570243,-84.27560214,708983.9299999997,5154954.5
56,,"Cambridge Place","P6A 6E9","SSM",46.51626107,-84.27549702,708989.8499999996,5155016.85
57,,"Cambridge Place","P6A 6E8","SSM",46.51567413,-84.27567982,708978.0800000001,5154951.15
58,,"Cambridge Place","P6A 6E9","SSM",46.51621679,-84.27563286,708979.5999999996,5155011.57
59,,"Cambridge Place","P6A 6E8","SSM",46.515611,-84.2758067,708968.5899999999,5154943.800000001
60,,"Cambridge Place","P6A 6E9","SSM",46.51618577,-84.27570573,708974.1300000008,5155007.93
61,,"Cambridge Place","P6A 6E8","SSM",46.51558947,-84.27588873,708962.3800000008,5154941.1899999995
62,,"Cambridge Place","P6A 6E9","SSM",46.51613538,-84.27584605,708963.5600000005,5155001.960000001
63,,"Cambridge Place","P6A 6E8","SSM",46.51554583,-84.2760252,708952.0800000001,5154935.98
64,,"Cambridge Place","P6A 6E9","SSM",46.51610812,-84.27590699,708958.9900000002,5154998.77
65,,"Cambridge Place","P6A 6E8","SSM",46.51551851,-84.27611756,708945.0999999996,5154932.699999999
66,,"Cambridge Place","P6A 6E9","SSM",46.51604487,-84.27605473,708947.9000000004,5154991.35
67,,"Cambridge Place","P6A 6E8","SSM",46.5155016,-84.27627276,708933.2599999998,5154930.41
68,,"Cambridge Place","P6A 6E9","SSM",46.51601651,-84.27612642,708942.5099999998,5154988.01
69,,"Cambridge Place","P6A 6E8","SSM",46.51548818,-84.27637447,708925.5099999998,5154928.65
70,,"Cambridge Place","P6A 6E9","SSM",46.51596478,-84.27628962,708930.1899999995,5154981.83
71,,"Cambridge Place","P6A 6E8","SSM",46.51546708,-84.27655035,708912.0999999996,5154925.84
72,,"Cambridge Place","P6A 6E9","SSM",46.51594139,-84.27637319,708923.8699999992,5154979.01
73,,"Cambridge Place","P6A 6E8","SSM",46.51547766,-84.2766167,708906.9700000007,5154926.84
75,,"Cambridge Place","P6A 6E8","SSM",46.51548831,-84.27677652,708894.6699999999,5154927.6
77,,"Cambridge Place","P6A 6E8","SSM",46.51547841,-84.27685197,708888.9199999999,5154926.300000001
79,,"Cambridge Place","P6A 6E8","SSM",46.51549466,-84.27702416,708875.6500000004,5154927.65
81,,"Cambridge Place","P6A 6E8","SSM",46.51548219,-84.27710157,708869.7599999998,5154926.0600000005
90,,"Cambridge Place","P6A 6E9","SSM",46.51588019,-84.27673581,708896.2899999991,5154971.25
92,,"Cambridge Place","P6A 6E9","SSM",46.51593892,-84.27673796,708895.9000000004,5154977.77
98,,"Cambridge Place","P6A 6E9","SSM",46.51604173,-84.27674663,708894.8399999999,5154989.17
99,,"Cambridge Place","P6A 6E8","SSM",46.51595019,-84.27741114,708844.2200000007,5154977.24
100,,"Cambridge Place","P6A 6E9","SSM",46.51609239,-84.27674984,708894.4000000004,5154994.789999999
106,,"Cambridge Place","P6A 6E9","SSM",46.51621399,-84.27667466,708899.6999999993,5155008.5
108,,"Cambridge Place","P6A 6E9","SSM",46.51625723,-84.27663091,708902.8900000006,5155013.42
114,,"Cambridge Place","P6A 6E9","SSM",46.51632476,-84.27646627,708915.2599999998,5155021.359999999
115,,"Cambridge Place","P6A 6E8","SSM",46.516731,-84.27722063,708855.8399999999,5155064.5
116,,"Cambridge Place","P6A 6E9","SSM",46.5163643,-84.27640693,708919.6600000001,5155025.91
118,,"Cambridge Place","P6A 6E9","SSM",46.51641325,-84.27624021,708932.2599999998,5155031.789999999
120,,"Cambridge Place","P6A 6E9","SSM",46.51644725,-84.27617919,708936.8100000005,5155035.73
125,,"Cambridge Place","P6A 6E8","SSM",46.51697577,-84.27681506,708886.0099999998,5155092.77
135,,"Cambridge Place","P6A 6E8","SSM",46.51715562,-84.27632903,708922.5999999996,5155114.039999999
136,,"Cambridge Place","P6A 6E9","SSM",46.51656584,-84.27584173,708962.2400000002,5155049.800000001
154,,"Cambridge Place","P6A 6E9","SSM",46.51696978,-84.27484961,709036.7899999991,5155097.3100000005
155,,"Cambridge Place","P6A 6E8","SSM",46.51727451,-84.27550565,708985.3000000007,5155129.43
23,,"Capp Avenue","P6A 3R6","SSM",46.51540373,-84.28690502,708118.0800000001,5154891.4399999995
27,,"Capp Avenue","P6A 3R6","SSM",46.51515912,-84.28659832,708142.5399999991,5154865.07
35,"A","Capp Avenue","P6A 3R6","SSM",46.51524477,-84.28623672,708169.9499999993,5154875.539999999
35,,"Capp Avenue","P6A 3R6","SSM",46.5153717,-84.28630627,708164.1300000008,5154889.460000001
51,,"Capp Avenue","P6A 3R7","SSM",46.51544009,-84.28543787,708230.4800000004,5154899.35
52,,"Capp Avenue","P6A 3R8","SSM",46.51583403,-84.28554835,708220.5,5154942.83
54,,"Capp Avenue","P6A 3R8","SSM",46.51583589,-84.28546717,708226.7200000007,5154943.25
58,"A","Capp Avenue","P6A 3R8","SSM",46.51583686,-84.28524679,708243.6199999992,5154943.9399999995
58,"B","Capp Avenue","P6A 3R8","SSM",46.51587109,-84.2852709,708241.6400000006,5154947.68
59,,"Capp Avenue","P6A 3R7","SSM",46.51537907,-84.28498723,708265.2799999993,5154893.76
62,"A","Capp Avenue","P6A 3R8","SSM",46.51583315,-84.28506394,708257.6600000001,5154944.01
62,"B","Capp Avenue","P6A 3R8","SSM",46.51586993,-84.28503629,708259.6400000006,5154948.17
63,,"Capp Avenue","P6A 3R7","SSM",46.51537417,-84.28478071,708281.1400000006,5154893.76
64,,"Capp Avenue","P6A 3R8","SSM",46.51583856,-84.28484843,708274.1699999999,5154945.18
66,,"Capp Avenue","P6A 3R8","SSM",46.51583807,-84.28476736,708280.3900000006,5154945.34
67,,"Capp Avenue","P6A 3R7","SSM",46.51539474,-84.28458948,708295.7300000004,5154896.550000001
68,"A","Capp Avenue","P6A 3R8","SSM",46.51584136,-84.28454583,708297.3699999992,5154946.289999999
68,"B","Capp Avenue","P6A 3R8","SSM",46.5158795,-84.28457522,708294.9700000007,5154950.449999999
70,"A","Capp Avenue","P6A 3R8","SSM",46.51584275,-84.28435438,708312.0500000007,5154946.949999999
70,"B","Capp Avenue","P6A 3R8","SSM",46.51588322,-84.28432251,708314.3399999999,5154951.529999999
71,,"Capp Avenue","P6A 3R7","SSM",46.51542481,-84.28439673,708310.4000000004,5154900.4
72,,"Capp Avenue","P6A 3R8","SSM",46.51584651,-84.28412996,708329.25,5154947.960000001
74,,"Capp Avenue","P6A 3R8","SSM",46.51584694,-84.28404937,708335.4299999997,5154948.220000001
75,,"Capp Avenue","P6A 3R7","SSM",46.51541904,-84.28419573,708325.8399999999,5154900.289999999
83,,"Capp Avenue","P6A 3R7","SSM",46.51543125,-84.2839216,708346.8200000003,5154902.369999999
16,,"Carlbert Street","P6A 5S5","SSM",46.50457804,-84.26449946,709878.4100000001,5153747.93
17,,"Carlbert Street","P6A 5R7","SSM",46.50426386,-84.26483483,709853.8900000006,5153712.130000001
20,,"Carlbert Street","P6A 5S5","SSM",46.50468243,-84.26467957,709864.1899999995,5153759.050000001
21,,"Carlbert Street","P6A 5R7","SSM",46.50434218,-84.26502759,709838.8000000007,5153720.32
24,,"Carlbert Street","P6A 5S5","SSM",46.50482656,-84.26489952,709846.7599999998,5153774.48
25,,"Carlbert Street","P6A 5R7","SSM",46.50444827,-84.26523368,709822.5800000001,5153731.5600000005
30,,"Carlbert Street","P6A 5S5","SSM",46.50489088,-84.26510862,709830.4700000007,5153781.07
31,,"Carlbert Street","P6A 5R7","SSM",46.50453854,-84.26542909,709807.2400000002,5153741.07
34,,"Carlbert Street","P6A 5S5","SSM",46.50497997,-84.26529654,709815.7100000009,5153790.470000001
35,,"Carlbert Street","P6A 5R7","SSM",46.50462163,-84.26562187,709792.1300000008,5153749.789999999
40,,"Carlbert Street","P6A 5S5","SSM",46.50505687,-84.26550514,709799.4100000001,5153798.460000001
41,,"Carlbert Street","P6A 5R7","SSM",46.50470628,-84.26581939,709776.6500000004,5153758.67
44,,"Carlbert Street","P6A 5S5","SSM",46.50521665,-84.26581477,709775.0399999991,5153815.390000001
45,,"Carlbert Street","P6A 5R7","SSM",46.50489183,-84.26614546,709750.9199999999,5153778.42
64,,"Carlbert Street","P6A 5R2","SSM",46.50546704,-84.26636425,709731.9199999999,5153841.75
68,,"Carlbert Street","P6A 5R2","SSM",46.50563725,-84.26668132,709706.9399999995,5153859.82
69,,"Carlbert Street","P6A 5R1","SSM",46.50530197,-84.26702243,709682.0600000005,5153821.66
74,,"Carlbert Street","P6A 5R2","SSM",46.50573813,-84.26686148,709692.7300000004,5153870.550000001
75,,"Carlbert Street","P6A 5R1","SSM",46.50537504,-84.26722549,709666.1999999993,5153829.24
78,,"Carlbert Street","P6A 5R2","SSM",46.50584902,-84.26700855,709681.0199999996,5153882.48
79,,"Carlbert Street","P6A 5R1","SSM",46.50545403,-84.26738994,709653.2799999993,5153837.58
82,,"Carlbert Street","P6A 5R2","SSM",46.50590438,-84.26725356,709662.0099999998,5153887.98
83,,"Carlbert Street","P6A 5R1","SSM",46.50556625,-84.26756262,709639.5999999996,5153849.59
88,,"Carlbert Street","P6A 5R2","SSM",46.50598249,-84.26739628,709650.7599999998,5153896.279999999
89,,"Carlbert Street","P6A 5R1","SSM",46.50566335,-84.26778025,709622.5299999993,5153859.800000001
92,,"Carlbert Street","P6A 5R2","SSM",46.50608946,-84.26758644,709635.7599999998,5153907.66
93,,"Carlbert Street","P6A 5R1","SSM",46.50572875,-84.26796376,709608.1999999993,5153866.58
96,,"Carlbert Street","P6A 5R2","SSM",46.50618026,-84.26778575,709620.1199999992,5153917.220000001
97,,"Carlbert Street","P6A 5R1","SSM",46.50581562,-84.26816404,709592.5,5153875.699999999
100,,"Carlbert Street","P6A 5R2","SSM",46.50625018,-84.26798115,709604.8599999994,5153924.470000001
101,,"Carlbert Street","P6A 5R1","SSM",46.50591085,-84.26833758,709578.8200000003,5153885.82
106,,"Carlbert Street","P6A 5R2","SSM",46.50634709,-84.26817585,709589.5500000007,5153934.720000001
107,,"Carlbert Street","P6A 5R1","SSM",46.50601254,-84.26851054,709565.1600000001,5153896.66
115,,"Carlbert Street","P6A 5C9","SSM",46.50620791,-84.26889752,709534.7200000007,5153917.34
116,,"Carlbert Street","P6A 5E1","SSM",46.50653633,-84.26858139,709557.7100000009,5153954.67
120,,"Carlbert Street","P6A 5E1","SSM",46.5066363,-84.26881413,709539.4700000007,5153965.16
121,,"Carlbert Street","P6A 5C9","SSM",46.50627074,-84.26911622,709517.6999999993,5153923.74
125,,"Carlbert Street","P6A 5C9","SSM",46.5063944,-84.26930841,709502.4800000004,5153936.970000001
126,,"Carlbert Street","P6A 5E1","SSM",46.50671699,-84.26898189,709526.2899999991,5153973.68
129,,"Carlbert Street","P6A 5C9","SSM",46.50648848,-84.26952411,709485.5700000003,5153946.85
132,,"Carlbert Street","P6A 5E1","SSM",46.50683458,-84.26914206,709513.5500000007,5153986.32
133,,"Carlbert Street","P6A 5C9","SSM",46.50663012,-84.26965531,709474.9600000009,5153962.24
137,,"Carlbert Street","P6A 5C9","SSM",46.50675931,-84.26977736,709465.0999999996,5153976.27
138,,"Carlbert Street","P6A 5E1","SSM",46.50699771,-84.26926827,709503.2400000002,5154004.109999999
139,,"Carlbert Street","P6A 5C9","SSM",46.50690076,-84.26986282,709458,5153991.76
143,,"Carlbert Street","P6A 5C9","SSM",46.50707011,-84.2698765,709456.3000000007,5154010.539999999
144,,"Carlbert Street","P6A 5E1","SSM",46.50714766,-84.26931407,709499.1500000004,5154020.65
147,,"Carlbert Street","P6A 5C9","SSM",46.50723455,-84.2698882,709454.7699999996,5154028.779999999
150,,"Carlbert Street","P6A 5E1","SSM",46.50734191,-84.26930759,709498.9000000004,5154042.25
151,,"Carlbert Street","P6A 5C9","SSM",46.50740665,-84.26988166,709454.6099999994,5154047.92
154,,"Carlbert Street","P6A 5E1","SSM",46.50751005,-84.26930464,709498.4800000004,5154060.9399999995
157,,"Carlbert Street","P6A 5C9","SSM",46.50757827,-84.26986981,709454.8599999994,5154067.02
158,,"Carlbert Street","P6A 5E1","SSM",46.50766199,-84.26931293,709497.2599999998,5154077.800000001
161,,"Carlbert Street","P6A 5C9","SSM",46.50773345,-84.26988549,709453.0600000005,5154084.220000001
164,,"Carlbert Street","P6A 5E1","SSM",46.50785117,-84.26930918,709496.8200000003,5154098.83
167,,"Carlbert Street","P6A 5C9","SSM",46.5079269,-84.26988727,709452.1799999997,5154105.710000001
168,,"Carlbert Street","P6A 5E1","SSM",46.50799651,-84.26931611,709495.7300000004,5154114.960000001
171,,"Carlbert Street","P6A 5C9","SSM",46.50810701,-84.26988033,709452.0199999996,5154125.74
174,,"Carlbert Street","P6A 5E1","SSM",46.50817393,-84.26931725,709494.9600000009,5154134.67
177,,"Carlbert Street","P6A 5C9","SSM",46.50826499,-84.26987789,709451.5999999996,5154143.300000001
178,,"Carlbert Street","P6A 5E1","SSM",46.50836378,-84.26929653,709495.8200000003,5154155.82
183,,"Carlbert Street","P6A 5C9","SSM",46.5084407,-84.26988656,709450.2599999998,5154162.800000001
184,,"Carlbert Street","P6A 5E1","SSM",46.50853238,-84.26929016,709495.6600000001,5154174.57
187,,"Carlbert Street","P6A 5C9","SSM",46.50862528,-84.26987483,709450.4499999993,5154183.34
188,,"Carlbert Street","P6A 5E1","SSM",46.50868058,-84.26930777,709493.7400000002,5154190.99
193,,"Carlbert Street","P6A 5C9","SSM",46.50878735,-84.26987766,709449.6099999994,5154201.34
194,,"Carlbert Street","P6A 5E1","SSM",46.5088547,-84.26930269,709493.4600000009,5154210.35
197,,"Carlbert Street","P6A 5C9","SSM",46.50897304,-84.26986705,709449.7100000009,5154222
198,,"Carlbert Street","P6A 5E1","SSM",46.50900778,-84.26930962,709492.3399999999,5154227.34
203,,"Carlbert Street","P6A 5C9","SSM",46.50914329,-84.26988107,709447.9800000004,5154240.880000001
