"CIVICNUMBER","UNIT","STREETNAME","POSTALCODE","MUNICIPALITY","LATITUDE","LONGITUDE","geometry.x","geometry.y"
97,,"Eagle Drive","P6B 4A4","SSM",46.52945088,-84.31442008,705956.3200000003,5156382.74
98,,"Eagle Drive","P6B 4A3","SSM",46.52986294,-84.31454803,705943.0199999996,5156425.48
100,,"Eagle Drive","P6B 4A3","SSM",46.52985371,-84.31431232,705961.1300000008,5156425.07
102,,"Eagle Drive","P6B 4A3","SSM",46.529854,-84.3141982,705969.8800000008,5156425.4
105,,"Eagle Drive","P6B 4A4","SSM",46.52944473,-84.31415815,705975.4900000002,5156381.35
108,,"Eagle Drive","P6B 4A3","SSM",46.52985256,-84.3140028,705984.8699999992,5156425.75
109,,"Eagle Drive","P6B 4A4","SSM",46.52942122,-84.31394271,705992.0399999991,5156380.43
114,,"Eagle Drive","P6B 4A3","SSM",46.52986926,-84.31371757,706006.6799999997,5156428.35
115,,"Eagle Drive","P6B 4A4","SSM",46.52944908,-84.31366162,706012.5600000005,5156381.8100000005
119,,"Eagle Drive","P6B 4A4","SSM",46.52945055,-84.31329134,706040.9499999993,5156382.9399999995
120,,"Eagle Drive","P6B 4A3","SSM",46.52988783,-84.31351205,706022.3699999992,5156430.949999999
124,,"Eagle Drive","P6B 4A3","SSM",46.52989573,-84.31313988,706050.8800000008,5156432.800000001
128,,"Eagle Drive","P6B 4A3","SSM",46.52988764,-84.31295263,706065.2699999996,5156432.390000001
129,,"Eagle Drive","P6B 4A4","SSM",46.52944392,-84.31307064,706057.9000000004,5156382.779999999
140,,"Eagle Drive","P6B 6C6","SSM",46.52987558,-84.31235572,706111.0899999999,5156432.609999999
143,,"Eagle Drive","P6B 6C7","SSM",46.52945831,-84.31216285,706127.4600000009,5156386.75
144,,"Eagle Drive","P6B 6C6","SSM",46.52989698,-84.31209816,706130.7599999998,5156435.66
147,,"Eagle Drive","P6B 6C7","SSM",46.52946112,-84.31194559,706144.1099999994,5156387.630000001
148,,"Eagle Drive","P6B 6C6","SSM",46.52992015,-84.31185877,706149.0299999993,5156438.859999999
151,,"Eagle Drive","P6B 6C7","SSM",46.52941243,-84.31169319,706163.6500000004,5156382.880000001
152,,"Eagle Drive","P6B 6C6","SSM",46.52989878,-84.31162758,706166.8399999999,5156437.09
155,,"Eagle Drive","P6B 6C7","SSM",46.52942353,-84.31145323,706182.0099999998,5156384.74
156,,"Eagle Drive","P6B 6C6","SSM",46.52989597,-84.31137421,706186.2799999993,5156437.4399999995
159,,"Eagle Drive","P6B 6C7","SSM",46.52946242,-84.31122036,706199.7200000007,5156389.67
160,,"Eagle Drive","P6B 6C6","SSM",46.52996985,-84.31112111,706205.4100000001,5156446.3100000005
163,,"Eagle Drive","P6B 6C7","SSM",46.52947829,-84.31099972,706216.5800000001,5156392.01
164,,"Eagle Drive","P6B 6C6","SSM",46.52991272,-84.31090029,706222.5600000005,5156440.539999999
168,,"Eagle Drive","P6B 6C6","SSM",46.52992476,-84.31066197,706240.7899999991,5156442.5
209,,"Eagle Drive",,"SSM",46.52942623,-84.30942587,706337.4700000007,5156390.34
211,,"Eagle Drive",,"SSM",46.52943148,-84.30928177,706348.5,5156391.300000001
215,,"Eagle Drive",,"SSM",46.52943521,-84.30906186,706365.3499999996,5156392.289999999
221,,"Eagle Drive",,"SSM",46.52943573,-84.30879738,706385.6300000008,5156393.039999999
225,,"Eagle Drive",,"SSM",46.52943534,-84.30863922,706397.7599999998,5156393.41
227,,"Eagle Drive",,"SSM",46.52944261,-84.30842461,706414.1899999995,5156394.779999999
11,,"Eastwood Street","P6B 5G6","SSM",46.54326572,-84.30916891,706304.7200000007,5157928.73
15,,"Eastwood Street","P6B 5G6","SSM",46.54340297,-84.30902373,706315.3300000001,5157944.359999999
18,,"Eastwood Street","P6B 5G7","SSM",46.54370199,-84.30954934,706273.9000000004,5157976.210000001
19,,"Eastwood Street","P6B 5G6","SSM",46.54355475,-84.30889545,706324.5899999999,5157961.5600000005
25,,"Eastwood Street","P6B 5G6","SSM",46.54375402,-84.30887672,706325.2699999996,5157983.75
31,,"Eastwood Street","P6B 5G6","SSM",46.54394616,-84.30887635,706324.5700000003,5158005.1
35,,"Eastwood Street",,"SSM",46.54411725,-84.3089031,706321.8699999992,5158024.039999999
39,,"Eastwood Street",,"SSM",46.54429534,-84.30891399,706320.3599999994,5158043.800000001
42,,"Eastwood Street","P6B 5G8","SSM",46.54447919,-84.30958566,706268.1699999999,5158062.470000001
45,,"Eastwood Street",,"SSM",46.54447335,-84.30892489,706318.8499999996,5158063.550000001
50,,"Eastwood Street","P6B 5G8","SSM",46.54475701,-84.30960062,706265.9700000007,5158093.300000001
51,,"Eastwood Street",,"SSM",46.54465145,-84.30893578,706317.3399999999,5158083.3100000005
55,,"Eastwood Street",,"SSM",46.54482945,-84.30894667,706315.8300000001,5158103.0600000005
56,,"Eastwood Street","P6B 5G8","SSM",46.54501294,-84.30963741,706262.1799999997,5158121.640000001
60,,"Eastwood Street","P6B 5G8","SSM",46.54516824,-84.30967421,706258.7699999996,5158138.800000001
61,,"Eastwood Street",,"SSM",46.54500755,-84.30895756,706314.3200000003,5158122.82
66,,"Eastwood Street","P6B 5G8","SSM",46.54532892,-84.30967514,706258.0899999999,5158156.65
67,,"Eastwood Street",,"SSM",46.54518565,-84.30896845,706312.8100000005,5158142.58
71,,"Eastwood Street",,"SSM",46.54536386,-84.30898051,706311.2100000009,5158162.35
351,,"Everett Street","P6C 0B2","SSM",46.53839701,-84.34977416,703209.8300000001,5157282.359999999
352,,"Everett Street",,"SSM",46.5388324,-84.34969101,703214.5800000001,5157330.949999999
11,,"Fairview Avenue","P6C 3W5","SSM",46.54853957,-84.35007372,703149,5158408.539999999
76,,"Farquhar Street","P6B 3R1","SSM",46.52517571,-84.27577237,708934.5299999993,5156006.630000001
79,,"Farquhar Street","P6B 3R2","SSM",46.52473795,-84.27579127,708934.7599999998,5155957.9399999995
80,,"Farquhar Street","P6B 3R1","SSM",46.52517336,-84.27549254,708956,5156007.109999999
83,,"Farquhar Street","P6B 3R2","SSM",46.52476582,-84.27560889,708948.6400000006,5155961.52
84,,"Farquhar Street","P6B 3R1","SSM",46.52519458,-84.27530658,708970.1799999997,5156009.960000001
85,,"Farquhar Street","P6B 3R2","SSM",46.52475514,-84.27550824,708956.4000000004,5155960.6
87,,"Farquhar Street","P6B 3R2","SSM",46.52475926,-84.27538286,708966,5155961.390000001
88,,"Farquhar Street","P6B 3R1","SSM",46.52519574,-84.27509124,708986.6899999995,5156010.66
89,,"Farquhar Street","P6B 3R2","SSM",46.52476258,-84.27527291,708974.4199999999,5155962.050000001
91,,"Farquhar Street","P6B 3R2","SSM",46.52469577,-84.27504142,708992.4299999997,5155955.24
92,,"Farquhar Street","P6B 3R1","SSM",46.52520439,-84.27495585,708997.0399999991,5156011.98
93,,"Farquhar Street","P6B 3R2","SSM",46.52468814,-84.27467618,709020.4700000007,5155955.359999999
96,,"Farquhar Street","P6B 3R1","SSM",46.52519866,-84.27469653,709016.9499999993,5156012.029999999
99,,"Farquhar Street","P6B 3R2","SSM",46.52470978,-84.27442475,709039.6699999999,5155958.43
100,,"Farquhar Street","P6B 3R1","SSM",46.52520086,-84.27449822,709032.1500000004,5156012.800000001
104,,"Farquhar Street","P6B 3R1","SSM",46.52522149,-84.27431399,709046.1999999993,5156015.58
105,,"Farquhar Street","P6B 3R2","SSM",46.52468847,-84.27422189,709055.3100000005,5155956.6
108,,"Farquhar Street","P6B 3R1","SSM",46.525222,-84.27410495,709062.2300000004,5156016.1899999995
109,,"Farquhar Street","P6B 3R2","SSM",46.52481152,-84.27404139,709068.6799999997,5155970.75
112,,"Farquhar Street","P6B 3R1","SSM",46.52522609,-84.27392585,709075.9499999993,5156017.119999999
113,,"Farquhar Street","P6B 3R2","SSM",46.52480634,-84.27382429,709085.3499999996,5155970.75
116,,"Farquhar Street","P6B 3R1","SSM",46.52521756,-84.27371504,709092.1500000004,5156016.73
117,,"Farquhar Street","P6B 3R2","SSM",46.52480598,-84.27365089,709098.6500000004,5155971.17
125,,"Farquhar Street","P6B 3R2","SSM",46.52484105,-84.27320437,709132.7599999998,5155976.25
129,,"Farquhar Street","P6B 3R2","SSM",46.52483115,-84.27300419,709148.1500000004,5155975.68
132,,"Farquhar Street","P6B 3R3","SSM",46.52525358,-84.27273138,709167.4499999993,5156023.34
133,,"Farquhar Street","P6B 3R2","SSM",46.52481905,-84.27282538,709161.9100000001,5155974.8100000005
136,,"Farquhar Street","P6B 3R3","SSM",46.52525567,-84.27253973,709182.1400000006,5156024.08
137,,"Farquhar Street","P6B 3R2","SSM",46.52484201,-84.27265225,709175.0999999996,5155977.82
140,,"Farquhar Street","P6B 3R3","SSM",46.52528935,-84.27224662,709204.4900000002,5156028.6
141,,"Farquhar Street","P6B 3R2","SSM",46.52485068,-84.27246118,709189.7200000007,5155979.289999999
145,,"Farquhar Street","P6B 3R2","SSM",46.52483693,-84.27218648,709210.8399999999,5155978.49
148,,"Farquhar Street","P6B 3R3","SSM",46.52527323,-84.2719783,709225.1300000008,5156027.52
149,,"Farquhar Street","P6B 3R2","SSM",46.5248505,-84.27203103,709222.7100000009,5155980.41
152,,"Farquhar Street","P6B 3R3","SSM",46.52529292,-84.27176256,709241.5999999996,5156030.279999999
153,,"Farquhar Street","P6B 3R2","SSM",46.52485061,-84.2718207,709238.8399999999,5155980.98
156,,"Farquhar Street","P6B 3R3","SSM",46.52529205,-84.27155267,709257.6999999993,5156030.74
157,,"Farquhar Street","P6B 3R2","SSM",46.5248559,-84.27164637,709252.1899999995,5155982.029999999
160,,"Farquhar Street","P6B 3R3","SSM",46.52528999,-84.27136461,709272.1300000008,5156031.01
161,,"Farquhar Street","P6B 3R2","SSM",46.52490367,-84.27124224,709283,5155988.41
164,,"Farquhar Street","P6B 3R3","SSM",46.52529793,-84.27116563,709287.3599999994,5156032.42
174,,"Farquhar Street","P6B 3R4","SSM",46.52531865,-84.27066115,709325.9700000007,5156036.0600000005
188,,"Farquhar Street","P6B 3R4","SSM",46.52529238,-84.27013411,709366.4900000002,5156034.539999999
191,,"Farquhar Street","P6B 3R5","SSM",46.5249426,-84.26962761,709406.6799999997,5155997.02
196,,"Farquhar Street","P6B 3R4","SSM",46.52533794,-84.26978825,709392.8399999999,5156040.52
199,,"Farquhar Street","P6B 3R5","SSM",46.52503719,-84.26932987,709429.1500000004,5156008.32
200,,"Farquhar Street","P6B 3R4","SSM",46.52541267,-84.26959739,709407.1899999995,5156049.33
205,,"Farquhar Street","P6B 3R5","SSM",46.52512011,-84.26910131,709446.3599999994,5156018.140000001
206,,"Farquhar Street","P6B 3R4","SSM",46.5254838,-84.26938754,709423.0099999998,5156057.789999999
212,,"Farquhar Street","P6B 3R4","SSM",46.52560396,-84.26919192,709437.5500000007,5156071.66
215,,"Farquhar Street","P6B 3R5","SSM",46.52534454,-84.26874582,709472.7599999998,5156044.02
218,,"Farquhar Street","P6B 3R4","SSM",46.52569435,-84.26885802,709462.8100000005,5156082.59
225,,"Farquhar Street","P6B 3R5","SSM",46.52562252,-84.26807066,709523.4700000007,5156076.699999999
0,,"Fifth Line East","P6A 6J8","SSM",46.58126022,-84.31446893,705754.5999999996,5162136.5
0,,"Fifth Line East","P6A 6J8","SSM",46.58404932,-84.32287645,705099.9499999993,5162424.49
224,,"Fifth Line East","P6A 6J8","SSM",46.58205326,-84.34138954,703689.1600000001,5162154.699999999
225,,"Fifth Line East","P6A 6J8","SSM",46.58111594,-84.34217247,703632.6899999995,5162048.529999999
263,,"Fifth Line East","P6A 6J8","SSM",46.58109229,-84.34105085,703718.7100000009,5162048.800000001
265,,"Fifth Line East","P6A 6J8","SSM",46.58109668,-84.34046966,703763.2200000007,5162050.789999999
267,,"Fifth Line East","P6A 6J8","SSM",46.58108111,-84.33994754,703803.2799999993,5162050.41
268,,"Fifth Line East","P6A 6J8","SSM",46.58203141,-84.33964924,703822.5700000003,5162156.77
269,,"Fifth Line East","P6A 6J8","SSM",46.58104998,-84.33910887,703867.6500000004,5162049.119999999
272,,"Fifth Line East","P6A 6J8","SSM",46.58173909,-84.33995084,703800.5600000005,5162123.51
280,,"Fifth Line East","P6A 6J8","SSM",46.58167622,-84.33939565,703843.3300000001,5162117.960000001
288,,"Fifth Line East","P6A 6J8","SSM",46.58182212,-84.33861148,703902.8599999994,5162136.199999999
293,,"Fifth Line East","P6A 6J8","SSM",46.58120761,-84.3382214,703935.0500000007,5162068.93
296,,"Fifth Line East","P6A 6J8","SSM",46.58183993,-84.33785341,703960.8699999992,5162140.140000001
302,,"Fifth Line East","P6A 6J8","SSM",46.5818182,-84.33717169,704013.1799999997,5162139.49
303,,"Fifth Line East","P6A 6J8","SSM",46.58115075,-84.33771201,703974.2899999991,5162063.93
309,,"Fifth Line East","P6A 6J8","SSM",46.58068729,-84.33706042,704025.9499999993,5162014.119999999
310,,"Fifth Line East","P6A 6J8","SSM",46.58187564,-84.33683251,704038.9499999993,5162146.75
334,,"Fifth Line East","P6A 6J8","SSM",46.58171212,-84.33623774,704085.1300000008,5162130.119999999
339,,"Fifth Line East","P6A 6J8","SSM",46.57947443,-84.33467647,704187.3399999999,5162042.890000001
350,,"Fifth Line East","P6A 6J8","SSM",46.58171133,-84.33492194,704185.9399999995,5162133.4399999995
369,,"Fifth Line East","P6A 6J8","SSM",46.58084087,-84.33415432,704248.0199999996,5162038.710000001
374,,"Fifth Line East","P6A 6J8","SSM",46.58177352,-84.33381058,704270.8499999996,5162143.23
392,,"Fifth Line East","P6A 6J8","SSM",46.58176923,-84.33265053,704359.7400000002,5162145.76
402,,"Fifth Line East","P6A 6J8","SSM",46.58478355,-84.33203201,704395.7899999991,5162482.289999999
427,,"Fifth Line East","P6A 6J8","SSM",46.58056704,-84.33172185,704435.4100000001,5162014.59
433,,"Fifth Line East","P6A 6J8","SSM",46.57935474,-84.33123592,704477.1999999993,5161881.15
501,,"Fifth Line East","P6A 6J8","SSM",46.57916975,-84.3283982,704695.3100000005,5161867.960000001
523,,"Fifth Line East","P6A 6J8","SSM",46.58092502,-84.32523505,704931.0399999991,5162071.210000001
524,,"Fifth Line East","P6A 6J8","SSM",46.58182512,-84.325855,704880.1500000004,5162169.609999999
564,,"Fifth Line East","P6A 6J8","SSM",46.58174959,-84.32405797,705018.1099999994,5162165.890000001
577,,"Fifth Line East","P6A 6J8","SSM",46.58118398,-84.32373666,705044.8599999994,5162103.880000001
580,,"Fifth Line East","P6A 6J8","SSM",46.58177412,-84.32294166,705103.5399999991,5162171.52
626,,"Fifth Line East","P6A 6J8","SSM",46.58200306,-84.3206126,705281.1099999994,5162203.02
641,,"Fifth Line East","P6A 6J8","SSM",46.58118089,-84.32046191,705298.3000000007,5162112.17
651,,"Fifth Line East","P6A 6J8","SSM",46.58119643,-84.31979259,705346.9800000004,5162115.529999999
654,,"Fifth Line East","P6A 6J8","SSM",46.58184325,-84.31966175,705354.5600000005,5162187.74
668,,"Fifth Line East","P6A 6J8","SSM",46.58193143,-84.31849793,705443.3900000006,5162200.57
680,,"Fifth Line East","P6A 6J8","SSM",46.58328993,-84.31646706,705593.8399999999,5162356.8100000005
689,,"Fifth Line East","P6A 6J8","SSM",46.58043065,-84.31774105,705507.0500000007,5162035.789999999
710,,"Fifth Line East","P6A 6J8","SSM",46.58205883,-84.31614565,705623.1199999992,5162220.859999999
711,,"Fifth Line East","P6A 6J8","SSM",46.58038741,-84.31707164,705558.5,5162032.73
740,,"Fifth Line East","P6A 6J8","SSM",46.58211124,-84.31523472,705692.7100000009,5162229.0600000005
743,,"Fifth Line East","P6A 6J8","SSM",46.58136674,-84.31652116,705596.9700000007,5162142.98
750,,"Fifth Line East","P6A 6J8","SSM",46.58232392,-84.31375603,705805.1899999995,5162256.550000001
755,,"Fifth Line East","P6A 6J8","SSM",46.58113284,-84.31572802,705658.6199999992,5162119.0600000005
775,,"Fifth Line East","P6A 6J8","SSM",46.58112968,-84.31484647,705726.1699999999,5162121.01
783,,"Fifth Line East","P6A 6J8","SSM",46.5814004,-84.31431399,705765.9399999995,5162152.48
787,,"Fifth Line East","P6A 6J8","SSM",46.58138241,-84.31399613,705790.3599999994,5162151.3100000005
791,,"Fifth Line East","P6A 6J8","SSM",46.58138594,-84.31370606,705812.5700000003,5162152.460000001
794,,"Fifth Line East","P6A 6J8","SSM",46.58240921,-84.31215048,705927.8699999992,5162270.220000001
797,,"Fifth Line East","P6A 6J8","SSM",46.58119122,-84.31319084,705853.4399999995,5162129.130000001
810,,"Fifth Line East","P6A 6J8","SSM",46.58223965,-84.31048588,706056.0399999991,5162255.73
813,,"Fifth Line East","P6A 6J8","SSM",46.58118511,-84.31187792,705953.3900000006,5162134.92
821,,"Fifth Line East","P6A 6J8","SSM",46.58119689,-84.31119259,706005.8499999996,5162138.02
828,,"Fifth Line East","P6A 6J8","SSM",46.58249305,-84.30936724,706140.7799999993,5162286.8100000005
834,,"Fifth Line East","P6A 6J8","SSM",46.58235815,-84.30855746,706203.3300000001,5162273.9399999995
864,,"Fifth Line East","P6A 6J8","SSM",46.5823704,-84.3078084,706260.6699999999,5162277.26
870,,"Fifth Line East","P6A 6J8","SSM",46.5826074,-84.30719465,706306.7899999991,5162305.199999999
880,,"Fifth Line East","P6A 6J8","SSM",46.58275721,-84.30664305,706349.8000000007,5162284.93
894,,"Fifth Line East","P6A 6J8","SSM",46.58234635,-84.30602735,706397.2100000009,5162279.25
964,,"Fifth Line East","P6A 6J8","SSM",46.58238183,-84.30515,706464.2899999991,5162285.49
968,,"Fifth Line East","P6A 6J8","SSM",46.58259562,-84.30420872,706535.5899999999,5162311.710000001
972,,"Fifth Line East","P6A 6J8","SSM",46.58250904,-84.30341888,706596.4299999997,5162304.16
982,,"Fifth Line East","P6A 6J8","SSM",46.58256908,-84.30279745,706643.8100000005,5162312.460000001
1000,,"Fifth Line East","P6A 6J8","SSM",46.58260159,-84.30205077,706700.8900000006,5162318.029999999
1002,"R","Fifth Line East","P6A 6J8","SSM",46.59136548,-84.29577359,707148.3800000008,5163308.279999999
1010,,"Fifth Line East","P6A 6J8","SSM",46.58259286,-84.30156263,706738.3200000003,5162318.34
1012,,"Fifth Line East","P6A 6J8","SSM",46.58256802,-84.30095299,706785.1199999992,5162317.18
1014,,"Fifth Line East","P6A 6J8","SSM",46.58269934,-84.29987456,706867.2400000002,5162334.6
1020,,"Fifth Line East","P6A 6J8","SSM",46.5824769,-84.29879425,706950.8499999996,5162312.720000001
1100,,"Fifth Line East","P6A 6J8","SSM",46.58296421,-84.2936595,707342.3699999992,5162380.359999999
1102,"R","Fifth Line East","P6A 6J8","SSM",46.59082262,-84.29262187,707391.8699999992,5163256.25
1802,,"Fifth Line East",,"SSM",46.5850908,-84.25535128,710268.9499999993,5162718.130000001
1924,,"Fifth Line East",,"SSM",46.58983935,-84.24759084,710845.0299999993,5163266.48
12,,"Fish Hatchery Road","P6A 6J8","SSM",46.57540382,-84.28223865,708246.2899999991,5161570.42
15,"29","Fish Hatchery Road","P6A 6J8","SSM",46.57325427,-84.28233737,708246.9600000009,5161331.32
15,"9","Fish Hatchery Road","P6A 6J8","SSM",46.57344532,-84.28364294,708146.1899999995,5161349.1
15,"8","Fish Hatchery Road","P6A 6J8","SSM",46.57350175,-84.28350648,708156.4299999997,5161355.73
15,"7","Fish Hatchery Road","P6A 6J8","SSM",46.57354536,-84.28338358,708165.6799999997,5161360.9
15,"13","Fish Hatchery Road","P6A 6J8","SSM",46.57354369,-84.28288186,708204.1300000008,5161362.039999999
15,"12","Fish Hatchery Road","P6A 6J8","SSM",46.57358272,-84.28270268,708217.7100000009,5161366.85
15,"20","Fish Hatchery Road","P6A 6J8","SSM",46.57338028,-84.28246653,708236.5800000001,5161344.98
15,"34","Fish Hatchery Road","P6A 6J8","SSM",46.57298027,-84.2832218,708180.2400000002,5161298.539999999
15,"33","Fish Hatchery Road","P6A 6J8","SSM",46.57300678,-84.28310263,708189.2699999996,5161301.800000001
15,"4","Fish Hatchery Road","P6A 6J8","SSM",46.57369216,-84.28289937,708202.2200000007,5161378.49
15,"35","Fish Hatchery Road","P6A 6J8","SSM",46.57317257,-84.2837846,708136.3800000008,5161318.42
15,"3","Fish Hatchery Road","P6A 6J8","SSM",46.57376942,-84.28270405,708216.8900000006,5161387.59
15,"40","Fish Hatchery Road","P6A 6J8","SSM",46.57404122,-84.2830679,708187.9700000007,5161416.83
15,"10","Fish Hatchery Road","P6A 6J8","SSM",46.57372647,-84.2822981,708248.1600000001,5161383.890000001
15,"11","Fish Hatchery Road","P6A 6J8","SSM",46.5736656,-84.28251296,708231.9299999997,5161376.5600000005
15,"95","Fish Hatchery Road","P6A 6J8","SSM",46.5738568,-84.28234405,708244.1400000006,5161398.25
15,"18","Fish Hatchery Road","P6A 6J8","SSM",46.57348481,-84.28210868,708263.5999999996,5161357.539999999
15,"31","Fish Hatchery Road","P6A 6J8","SSM",46.57306763,-84.28285293,708208.1699999999,5161309.220000001
15,"32","Fish Hatchery Road","P6A 6J8","SSM",46.57305757,-84.28297494,708198.8599999994,5161307.779999999
15,"39","Fish Hatchery Road","P6A 6J8","SSM",46.5740611,-84.28289307,708201.2899999991,5161419.5
15,"23","Fish Hatchery Road","P6A 6J8","SSM",46.5732657,-84.28282581,708209.4900000002,5161331.300000001
15,"14","Fish Hatchery Road","P6A 6J8","SSM",46.57349417,-84.28307423,708189.5800000001,5161356.029999999
15,"22","Fish Hatchery Road","P6A 6J8","SSM",46.5733058,-84.28271039,708218.1799999997,5161336.0600000005
15,,"Fish Hatchery Road","P6A 6J8","SSM",46.57380827,-84.28363094,708145.7200000007,5161389.460000001
15,"5","Fish Hatchery Road","P6A 6J8","SSM",46.57365692,-84.28302616,708192.6400000006,5161374.24
15,"25","Fish Hatchery Road","P6A 6J8","SSM",46.573143,-84.28318065,708182.7699999996,5161316.73
15,"19","Fish Hatchery Road","P6A 6J8","SSM",46.57344576,-84.28228708,708250.0800000001,5161352.73
15,"2","Fish Hatchery Road","P6A 6J8","SSM",46.57380079,-84.28250555,708231.9800000004,5161391.6
15,"6","Fish Hatchery Road","P6A 6J8","SSM",46.57359605,-84.28326359,708174.6799999997,5161366.85
15,"15","Fish Hatchery Road","P6A 6J8","SSM",46.5734179,-84.28325409,708176.0899999999,5161347.08
15,"16","Fish Hatchery Road","P6A 6J8","SSM",46.57339177,-84.28339309,708165.5399999991,5161343.8100000005
15,"17","Fish Hatchery Road","P6A 6J8","SSM",46.57333075,-84.28352194,708155.9000000004,5161336.6899999995
15,"26","Fish Hatchery Road","P6A 6J8","SSM",46.57306944,-84.28339131,708166.9100000001,5161308
15,"24","Fish Hatchery Road","P6A 6J8","SSM",46.57319447,-84.28300581,708195.9700000007,5161322.91
15,"28","Fish Hatchery Road","P6A 6J8","SSM",46.57333964,-84.28213512,708262.1300000008,5161341.34
15,"27","Fish Hatchery Road","P6A 6J8","SSM",46.57337908,-84.28200721,708271.7799999993,5161346.0600000005
15,"38","Fish Hatchery Road","P6A 6J8","SSM",46.57426125,-84.28280189,708207.5099999998,5161441.98
15,"37","Fish Hatchery Road","P6A 6J8","SSM",46.57440774,-84.28268716,708215.7400000002,5161458.5600000005
15,"30","Fish Hatchery Road","P6A 6J8","SSM",46.57313021,-84.28268785,708220.7100000009,5161313.960000001
15,"36","Fish Hatchery Road","P6A 6J8","SSM",46.57341581,-84.28394628,708123.5399999991,5161348.35
15,"21","Fish Hatchery Road","P6A 6J8","SSM",46.57332849,-84.28261633,708226.0099999998,5161337.380000001
21,,"Fish Hatchery Road","P6A 6J8","SSM",46.57495429,-84.28290976,708196.5899999999,5161518.699999999
31,,"Fish Hatchery Road","P6A 6J8","SSM",46.57497048,-84.28329174,708167.2599999998,5161519.49
36,,"Fish Hatchery Road","P6A 6J8","SSM",46.5753391,-84.28348762,708151.5,5161557.609999999
39,,"Fish Hatchery Road","P6A 6J8","SSM",46.57492626,-84.2836804,708137.6500000004,5161513.550000001
42,,"Fish Hatchery Road","P6A 6J8","SSM",46.5753831,-84.2838245,708124.8599999994,5161563.93
46,,"Fish Hatchery Road","P6A 6J8","SSM",46.5753662,-84.28404878,708107.7400000002,5161561.460000001
47,,"Fish Hatchery Road","P6A 6J8","SSM",46.57493584,-84.28411009,708104.6899999995,5161513.48
50,,"Fish Hatchery Road","P6A 6J8","SSM",46.57539386,-84.28425857,708091.5600000005,5161563.98
53,,"Fish Hatchery Road","P6A 6J8","SSM",46.57447669,-84.28531623,708014.0299999993,5161459.279999999
68,,"Fish Hatchery Road","P6A 6J8","SSM",46.57620317,-84.28472962,708052.3699999992,5161652.66
78,,"Fish Hatchery Road","P6A 6J8","SSM",46.57568744,-84.28538758,708003.9299999997,5161593.619999999
90,,"Fish Hatchery Road","P6A 6J8","SSM",46.57742115,-84.28595411,707953.8900000006,5161784.76
110,,"Fish Hatchery Road","P6A 6J8","SSM",46.57802782,-84.28729192,707849.0700000003,5161848.640000001
112,,"Fish Hatchery Road","P6A 6J8","SSM",46.57759962,-84.28749379,707835.2400000002,5161800.529999999
114,,"Fish Hatchery Road","P6A 6J8","SSM",46.57648349,-84.28720388,707861.7200000007,5161677.279999999
116,,"Fish Hatchery Road","P6A 6J8","SSM",46.57533639,-84.28748587,707844.5,5161549.08
120,,"Fish Hatchery Road","P6A 6J8","SSM",46.57528277,-84.28778664,707821.6600000001,5161542.33
128,,"Fish Hatchery Road","P6A 6J8","SSM",46.57537105,-84.28818825,707790.5500000007,5161551.08
136,,"Fish Hatchery Road","P6A 6J8","SSM",46.57525756,-84.2885677,707761.9100000001,5161537.470000001
140,,"Fish Hatchery Road","P6A 6J8","SSM",46.57546002,-84.28892656,707733.6400000006,5161559.02
144,,"Fish Hatchery Road","P6A 6J8","SSM",46.57560168,-84.28943124,707694.4299999997,5161573.43
199,,"Fish Hatchery Road","P6A 6J8","SSM",46.57384768,-84.29021365,707641.1799999997,5161376.48
7,,"Fort Creek Drive","P6C 5T7","SSM",46.5433497,-84.33424874,704381.6199999992,5157872.77
11,,"Fort Creek Drive","P6C 5T7","SSM",46.54340252,-84.33445655,704365.4900000002,5157878.1
12,,"Fort Creek Drive","P6C 5T8","SSM",46.5439312,-84.33437626,704369.6600000001,5157937.050000001
15,,"Fort Creek Drive","P6C 5T7","SSM",46.54343579,-84.33471018,704345.9199999999,5157881.140000001
16,,"Fort Creek Drive","P6C 5T8","SSM",46.54396645,-84.33454097,704355.8699999992,5157938.949999999
19,,"Fort Creek Drive","P6C 5T7","SSM",46.54344841,-84.33498139,704325.0800000001,5157881.84
23,,"Fort Creek Drive","P6C 5T7","SSM",46.54347271,-84.3352129,704307.2400000002,5157883.9399999995
24,,"Fort Creek Drive","P6C 5T9","SSM",46.54403831,-84.33530703,704297.9000000004,5157946.539999999
27,,"Fort Creek Drive","P6C 5T7","SSM",46.54354721,-84.33543986,704289.5600000005,5157891.630000001
28,,"Fort Creek Drive","P6C 5T9","SSM",46.54406852,-84.33562251,704273.5999999996,5157949.08
31,,"Fort Creek Drive","P6C 5T7","SSM",46.54353379,-84.33568273,704270.9900000002,5157889.51
32,,"Fort Creek Drive","P6C 5T9","SSM",46.54409033,-84.33585558,704255.6500000004,5157950.9
35,,"Fort Creek Drive","P6C 5T7","SSM",46.54358976,-84.335941,704250.9800000004,5157895.0600000005
36,,"Fort Creek Drive","P6C 5T9","SSM",46.54418617,-84.33612533,704234.6099999994,5157960.85
37,,"Fort Creek Drive","P6C 5T7","SSM",46.54365663,-84.33620733,704230.3100000005,5157901.800000001
39,,"Fort Creek Drive",,"SSM",46.54384552,-84.33632631,704221.2200000007,5157920.949999999
40,,"Fort Creek Drive","P6C 5T9","SSM",46.54431405,-84.33632568,704218.7699999996,5157974.539999999
